Kitchener - Cambridge - Waterloo — Historical Average Length of Construction (in months) by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,**,**,14.0,**,14.0,
Feb 1990,**,**,**,**,**,
Mar 1990,**,**,6.3,**,6.3,
Apr 1990,**,**,9.1,16.7,13.9,
May 1990,**,**,**,**,**,
Jun 1990,**,**,7.0,**,7.0,
Jul 1990,**,**,**,16.5,16.5,
Aug 1990,**,**,9.5,9.0,9.1,
Sep 1990,**,**,**,**,**,
Oct 1990,**,**,11.0,12.0,11.3,
Nov 1990,**,**,4.2,**,4.2,
Dec 1990,**,**,**,**,**,
Jan 1991,**,**,14.0,**,14.0,
Feb 1991,**,**,**,**,**,
Mar 1991,**,**,14.0,28.0,26.3,
Apr 1991,**,**,10.0,**,10.0,
May 1991,**,**,8.0,**,8.0,
Jun 1991,**,**,**,**,**,
Jul 1991,**,**,**,**,**,
Aug 1991,**,**,3.0,15.0,12.0,
Sep 1991,**,**,**,17.0,17.0,
Oct 1991,**,**,**,**,**,
Nov 1991,**,**,**,**,**,
Dec 1991,**,**,6.0,**,6.0,
Jan 1992,**,**,**,**,**,
Feb 1992,**,**,**,**,**,
Mar 1992,**,**,**,0.0,0.0,
Apr 1992,**,**,**,**,**,
May 1992,**,**,**,**,**,
Jun 1992,**,**,**,**,**,
Jul 1992,**,**,**,**,**,
Aug 1992,**,**,0.0,0.0,0.0,
Sep 1992,0.0,**,**,**,0.0,
Oct 1992,**,**,**,**,**,
Nov 1992,0.0,**,0.0,**,0.0,
Dec 1992,**,**,**,**,**,
Jan 1993,**,**,**,0.0,0.0,
Feb 1993,**,**,**,**,**,
Mar 1993,**,**,**,**,**,
Apr 1993,**,**,**,**,**,
May 1993,**,**,**,**,**,
Jun 1993,**,**,**,**,**,
Jul 1993,**,**,0.0,**,0.0,
Aug 1993,**,**,**,**,**,
Sep 1993,**,**,**,**,**,
Oct 1993,**,**,**,**,**,
Nov 1993,**,**,**,**,**,
Dec 1993,**,**,0.0,**,0.0,
Jan 1994,**,**,**,**,**,
Feb 1994,**,**,3.0,**,3.0,
Mar 1994,**,**,2.3,3.0,2.4,
Apr 1994,**,**,1.0,**,1.0,
May 1994,**,**,**,**,**,
Jun 1994,**,**,**,**,**,
Jul 1994,**,**,8.0,7.0,7.2,
Aug 1994,**,**,**,**,**,
Sep 1994,**,**,**,9.0,9.0,
Oct 1994,**,**,**,**,**,
Nov 1994,**,**,**,**,**,
Dec 1994,**,**,**,**,**,
Jan 1995,**,**,**,**,**,
Feb 1995,**,**,0.0,**,0.0,
Mar 1995,**,**,**,**,**,
Apr 1995,**,**,2.0,**,2.0,
May 1995,**,**,**,**,**,
Jun 1995,**,**,**,**,**,
Jul 1995,**,**,5.0,**,5.0,
Aug 1995,**,**,**,**,**,
Sep 1995,**,**,**,**,**,
Oct 1995,**,**,**,**,**,
Nov 1995,**,**,**,**,**,
Dec 1995,**,**,**,**,**,
Jan 1996,18.5,**,**,6.0,7.3,
Feb 1996,**,**,**,**,**,
Mar 1996,**,**,3.0,**,3.0,
Apr 1996,**,**,6.7,**,6.7,
May 1996,**,**,**,**,**,
Jun 1996,**,**,**,**,**,
Jul 1996,**,**,**,**,**,
Aug 1996,**,**,**,**,**,
Sep 1996,**,**,**,**,**,
Oct 1996,**,**,**,**,**,
Nov 1996,**,**,8.0,**,8.0,
Dec 1996,**,**,**,98.0,98.0,
Jan 1997,**,**,**,**,**,
Feb 1997,**,**,**,**,**,
Mar 1997,**,**,**,**,**,
Apr 1997,**,**,3.0,7.0,6.2,
May 1997,**,**,**,**,**,
Jun 1997,**,**,4.0,**,4.0,
Jul 1997,**,**,6.0,**,6.0,
Aug 1997,**,**,4.0,**,4.0,
Sep 1997,**,**,**,**,**,
Oct 1997,**,**,7.0,**,7.0,
Nov 1997,**,**,10.0,**,10.0,
Dec 1997,**,**,**,**,**,
Jan 1998,**,**,**,**,**,
Feb 1998,**,**,4.1,**,4.1,
Mar 1998,**,**,4.3,**,4.3,
Apr 1998,**,**,**,**,**,
May 1998,**,**,3.6,19.0,11.8,
Jun 1998,**,**,5.8,**,5.8,
Jul 1998,**,**,5.0,**,5.0,
Aug 1998,**,**,1.7,**,1.7,
Sep 1998,**,**,4.0,**,4.0,
Oct 1998,**,**,4.0,**,4.0,
Nov 1998,**,**,4.5,**,4.5,
Dec 1998,**,**,5.8,**,5.8,
Jan 1999,**,**,**,**,**,
Feb 1999,**,**,5.0,**,5.0,
Mar 1999,2.0,**,9.1,**,8.6,
Apr 1999,**,**,**,**,**,
May 1999,**,**,4.8,**,4.8,
Jun 1999,**,**,8.0,**,8.0,
Jul 1999,**,**,12.5,**,12.5,
Aug 1999,**,**,1.8,**,1.8,
Sep 1999,**,**,7.0,**,7.0,
Oct 1999,**,**,5.0,**,5.0,
Nov 1999,**,**,4.5,**,4.5,
Dec 1999,**,**,6.7,**,6.7,
Jan 2000,**,**,2.9,**,2.9,
Feb 2000,7.6,**,6.0,**,6.9,
Mar 2000,**,**,4.7,**,4.7,
Apr 2000,**,**,**,**,**,
May 2000,**,**,**,**,**,
Jun 2000,3.0,**,**,**,3.0,
Jul 2000,4.0,**,**,**,4.0,
Aug 2000,5.5,**,**,**,5.5,
Sep 2000,**,**,11.3,**,11.3,
Oct 2000,**,**,8.2,**,8.2,
Nov 2000,**,**,**,**,**,
Dec 2000,**,**,4.0,**,4.0,
Jan 2001,**,**,**,**,**,
Feb 2001,6.0,**,6.5,**,6.4,
Mar 2001,5.5,**,**,**,5.5,
Apr 2001,**,**,11.5,**,11.5,
May 2001,**,**,13.0,**,13.0,
Jun 2001,**,**,12.8,**,12.8,
Jul 2001,**,**,12.6,**,12.6,
Aug 2001,**,**,**,**,**,
Sep 2001,**,**,**,**,**,
Oct 2001,**,**,15.5,**,15.5,
Nov 2001,**,0.0,4.0,**,2.7,
Dec 2001,**,**,17.0,**,17.0,
Jan 2002,**,**,18.0,**,18.0,
Feb 2002,**,**,**,**,**,
Mar 2002,**,**,17.0,**,17.0,
Apr 2002,**,**,13.0,**,13.0,
May 2002,**,**,24.0,**,24.0,
Jun 2002,**,18.0,16.7,**,16.8,
Jul 2002,6.5,**,**,**,6.5,
Aug 2002,1.0,**,15.3,**,14.2,
Sep 2002,**,**,30.0,**,30.0,
Oct 2002,3.0,**,17.2,**,16.6,
Nov 2002,**,**,23.7,**,23.7,
Dec 2002,**,**,26.0,**,26.0,
Jan 2003,2.0,**,**,**,2.0,
Feb 2003,**,**,27.0,**,27.0,
Mar 2003,**,**,**,**,**,
Apr 2003,2.0,**,13.7,**,12.3,
May 2003,**,**,**,**,**,
Jun 2003,**,**,23.3,**,23.3,
Jul 2003,0.0,**,12.0,**,9.6,
Aug 2003,**,**,**,**,**,
Sep 2003,**,**,**,**,**,
Oct 2003,**,**,5.0,**,5.0,
Nov 2003,4.0,**,13.0,**,11.2,
Dec 2003,**,**,**,**,**,
Jan 2004,**,**,**,**,**,
Feb 2004,**,**,10.0,**,10.0,
Mar 2004,**,**,**,**,**,
Apr 2004,9.0,**,6.0,**,6.5,
May 2004,**,**,10.0,**,10.0,
Jun 2004,**,**,5.7,**,5.7,
Jul 2004,3.5,**,4.0,4.5,4.3,
Aug 2004,**,**,**,**,**,
Sep 2004,**,**,4.0,**,4.0,
Oct 2004,**,**,**,**,**,
Nov 2004,3.0,**,13.0,**,11.3,
Dec 2004,**,**,2.7,**,2.7,
Jan 2005,4.0,**,5.0,**,4.9,
Feb 2005,**,**,5.0,**,5.0,
Mar 2005,**,**,**,**,**,
Apr 2005,6.5,**,5.0,**,5.2,
May 2005,**,**,**,**,**,
Jun 2005,**,**,6.0,**,6.0,
Jul 2005,8.0,**,8.0,**,8.0,
Aug 2005,**,**,7.3,**,7.3,
Sep 2005,**,**,10.0,**,10.0,
Oct 2005,**,**,10.0,**,10.0,
Nov 2005,**,**,8.5,**,8.5,
Dec 2005,**,**,12.4,**,12.4,
Jan 2006,**,**,9.6,**,9.6,
Feb 2006,**,**,13.7,**,13.7,
Mar 2006,**,**,10.0,**,10.0,
Apr 2006,**,**,12.0,**,12.0,
May 2006,**,**,10.0,**,10.0,
Jun 2006,**,**,11.0,**,11.0,
Jul 2006,**,**,**,**,**,
Aug 2006,**,**,11.7,**,11.7,
Sep 2006,**,**,11.9,**,11.9,
Oct 2006,**,**,12.3,**,12.3,
Nov 2006,**,**,5.5,**,5.5,
Dec 2006,**,**,16.9,**,16.9,
Jan 2007,**,**,19.0,15.0,15.2,
Feb 2007,**,**,20.0,**,20.0,
Mar 2007,**,**,12.0,4.0,9.3,
Apr 2007,**,**,20.6,**,20.6,
May 2007,**,**,17.0,**,17.0,
Jun 2007,**,**,24.0,**,24.0,
Jul 2007,**,**,11.5,**,11.5,
Aug 2007,**,**,23.5,**,23.5,
Sep 2007,**,**,8.0,10.0,9.6,
Oct 2007,**,**,**,**,**,
Nov 2007,**,**,9.0,6.2,6.6,
Dec 2007,**,**,**,**,**,
Jan 2008,**,**,**,**,**,
Feb 2008,**,**,**,**,**,
Mar 2008,**,**,21.5,**,21.5,
Apr 2008,**,**,27.0,**,27.0,
May 2008,**,**,24.0,10.0,11.6,
Jun 2008,**,**,4.0,**,4.0,
Jul 2008,**,**,19.9,**,19.9,
Aug 2008,**,**,10.2,**,10.2,
Sep 2008,**,**,5.2,7.0,5.9,
Oct 2008,**,**,5.0,**,5.0,
Nov 2008,**,**,5.5,**,5.5,
Dec 2008,4.0,**,5.3,3.0,4.8,
Jan 2009,**,**,5.6,**,5.6,
Feb 2009,**,**,9.4,**,9.4,
Mar 2009,**,**,12.9,**,12.9,
Apr 2009,**,**,9.2,**,9.2,
May 2009,**,**,11.1,10.4,10.4,
Jun 2009,**,**,9.4,**,9.4,
Jul 2009,**,**,8.6,**,8.6,
