Windsor — Historical Average Length of Construction (in months) by Dwelling Type  
January 2023 to March 2024 Rental
,Single,Semi-Detached,Row,Apartment,All,
Jan 2023,**,**,**,23.6,23.6,
Feb 2023,**,11.0,32.0,**,29.0,
Mar 2023,**,**,**,**,**,
Apr 2023,**,**,**,17.3,17.3,
May 2023,**,**,**,18.6,18.6,
Jun 2023,3.0,**,**,30.9,30.7,
Jul 2023,**,**,**,10.0,10.0,
Aug 2023,**,**,**,**,**,
Sep 2023,**,**,**,17.1,17.1,
Oct 2023,**,**,**,13.7,13.7,
Nov 2023,**,**,**,1.5,1.5,
Dec 2023,**,**,**,11.0,11.0,
Jan 2024,**,**,**,9.0,9.0,
Feb 2024,**,**,**,9.3,9.3,
Mar 2024,**,**,**,1.0,1.0,

Source,CMHC Starts and Completions Survey
