Windsor — Historical Average Length of Construction (in months) by Dwelling Type  
January 2023 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 2023,7.1,13.5,18.2,**,10.4,
Feb 2023,8.4,14.5,2.0,**,7.9,
Mar 2023,8.7,6.7,1.0,**,6.9,
Apr 2023,8.1,16.0,4.0,**,8.1,
May 2023,9.1,3.0,6.9,**,8.1,
Jun 2023,10.0,9.3,5.7,**,8.9,
Jul 2023,11.0,14.0,**,**,11.5,
Aug 2023,9.7,9.8,5.8,**,8.2,
Sep 2023,9.6,11.9,7.0,**,10.1,
Oct 2023,14.9,5.9,9.2,**,11.2,
Nov 2023,9.1,6.3,26.0,**,9.9,
Dec 2023,11.0,17.0,22.8,**,15.5,
Jan 2024,10.7,12.0,10.6,**,10.8,
Feb 2024,9.1,9.2,**,**,9.1,
Mar 2024,9.7,7.0,14.0,**,10.7,

Source,CMHC Starts and Completions Survey
