Toronto — Historical Average Length of Construction (in months) by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,**,**,9.5,16.9,16.5,
Feb 1990,**,**,7.1,16.8,16.1,
Mar 1990,**,**,8.3,12.6,12.4,
Apr 1990,**,**,9.1,14.9,14.7,
May 1990,**,10.0,7.2,14.6,14.4,
Jun 1990,**,**,9.0,22.2,21.6,
Jul 1990,**,**,50.0,16.5,17.2,
Aug 1990,**,**,**,**,**,
Sep 1990,**,**,**,21.5,21.5,
Oct 1990,**,**,14.5,18.5,18.3,
Nov 1990,**,**,**,20.5,20.5,
Dec 1990,**,**,6.4,20.0,17.8,
Jan 1991,**,**,9.6,19.2,18.9,
Feb 1991,**,**,9.0,18.0,17.2,
Mar 1991,**,**,7.6,15.7,14.2,
Apr 1991,**,**,8.4,19.6,18.1,
May 1991,**,**,10.1,18.5,18.2,
Jun 1991,**,**,8.0,18.6,18.2,
Jul 1991,**,**,8.6,21.8,21.2,
Aug 1991,**,**,6.4,16.1,15.7,
Sep 1991,**,**,**,19.3,19.3,
Oct 1991,**,**,11.8,16.9,16.8,
Nov 1991,**,**,**,21.0,21.0,
Dec 1991,**,**,4.2,24.0,20.8,
Jan 1992,**,**,0.0,0.0,0.0,
Feb 1992,**,**,0.0,0.0,0.0,
Mar 1992,**,**,0.0,**,0.0,
Apr 1992,**,**,0.0,**,0.0,
May 1992,**,**,0.0,0.0,0.0,
Jun 1992,**,**,0.0,0.0,0.0,
Jul 1992,**,**,0.0,0.0,0.0,
Aug 1992,**,**,0.0,0.0,0.0,
Sep 1992,**,**,0.0,0.0,0.0,
Oct 1992,**,**,0.0,**,0.0,
Nov 1992,**,**,0.0,0.0,0.0,
Dec 1992,**,**,0.0,**,0.0,
Jan 1993,**,**,0.0,**,0.0,
Feb 1993,**,**,0.0,**,0.0,
Mar 1993,**,**,0.0,**,0.0,
Apr 1993,**,**,**,0.0,0.0,
May 1993,**,**,**,**,**,
Jun 1993,**,**,**,0.0,0.0,
Jul 1993,**,0.0,0.0,0.0,0.0,
Aug 1993,**,**,0.0,**,0.0,
Sep 1993,**,**,0.0,0.0,0.0,
Oct 1993,**,**,0.0,**,0.0,
Nov 1993,0.0,0.0,0.0,0.0,0.0,
Dec 1993,**,**,0.0,0.0,0.0,
Jan 1994,4.0,**,4.9,**,4.9,
Feb 1994,**,**,**,4.0,4.0,
Mar 1994,**,**,7.0,23.0,18.9,
Apr 1994,**,**,**,11.9,11.9,
May 1994,**,**,6.9,**,6.9,
Jun 1994,**,7.0,7.6,8.0,7.8,
Jul 1994,**,**,11.5,**,11.5,
Aug 1994,**,**,4.0,**,4.0,
Sep 1994,**,2.0,16.8,11.0,11.5,
Oct 1994,**,**,6.6,**,6.6,
Nov 1994,**,**,7.0,17.0,9.3,
Dec 1994,**,5.0,8.8,**,8.7,
Jan 1995,**,**,5.9,43.1,34.3,
Feb 1995,**,7.0,5.7,7.1,6.2,
Mar 1995,**,**,8.4,18.0,12.7,
Apr 1995,**,**,13.0,9.6,9.6,
May 1995,**,**,9.3,10.0,9.6,
Jun 1995,**,**,9.6,5.0,7.1,
Jul 1995,**,**,8.9,24.1,22.3,
Aug 1995,**,**,8.8,10.0,8.9,
Sep 1995,**,**,9.4,57.0,48.1,
Oct 1995,**,**,10.4,12.0,11.3,
Nov 1995,**,**,12.0,12.0,12.0,
Dec 1995,**,**,7.3,13.0,9.5,
Jan 1996,**,**,8.0,14.6,14.5,
Feb 1996,**,**,8.4,11.4,10.7,
Mar 1996,**,**,11.5,10.0,10.3,
Apr 1996,**,**,9.1,14.0,12.3,
May 1996,**,**,9.5,9.0,9.1,
Jun 1996,**,**,6.8,10.0,8.6,
Jul 1996,**,**,9.5,**,9.5,
Aug 1996,**,**,6.3,14.0,13.3,
Sep 1996,**,**,9.6,7.0,7.8,
Oct 1996,**,6.0,7.2,15.7,13.9,
Nov 1996,**,**,6.5,9.4,8.1,
Dec 1996,**,**,8.9,12.6,11.5,
Jan 1997,**,**,6.4,13.0,11.7,
Feb 1997,**,**,6.3,13.0,6.7,
Mar 1997,**,**,9.5,11.5,11.0,
Apr 1997,**,**,6.1,15.2,12.2,
May 1997,**,**,6.9,22.3,10.3,
Jun 1997,7.0,15.0,8.6,8.0,8.4,
Jul 1997,8.0,**,8.8,10.0,9.2,
Aug 1997,9.0,**,5.8,**,5.9,
Sep 1997,**,**,7.2,12.0,9.7,
Oct 1997,**,**,5.3,11.7,9.5,
Nov 1997,**,**,6.2,11.9,8.3,
Dec 1997,**,**,6.0,10.6,9.6,
Jan 1998,**,**,6.0,13.6,9.5,
Feb 1998,**,**,6.2,12.7,9.4,
Mar 1998,**,**,5.7,13.9,10.8,
Apr 1998,4.3,**,5.9,8.7,6.4,
May 1998,4.5,**,7.0,8.0,7.2,
Jun 1998,**,8.0,6.9,13.6,10.4,
Jul 1998,6.3,4.0,7.8,11.2,8.0,
Aug 1998,**,**,7.8,**,7.8,
Sep 1998,**,**,8.1,9.1,8.3,
Oct 1998,8.4,7.0,7.9,**,7.8,
Nov 1998,5.5,8.2,6.8,12.0,10.0,
Dec 1998,**,9.0,9.5,11.4,10.7,
Jan 1999,**,10.0,8.2,14.0,9.4,
Feb 1999,**,11.0,8.2,17.6,17.0,
Mar 1999,**,**,8.6,13.9,12.7,
Apr 1999,**,7.0,7.6,**,7.6,
May 1999,**,**,7.2,14.0,11.6,
Jun 1999,0.0,13.0,7.3,18.8,15.9,
Jul 1999,**,16.0,8.6,12.0,10.7,
Aug 1999,**,13.5,9.9,14.0,10.0,
Sep 1999,**,**,7.4,7.3,7.3,
Oct 1999,**,12.0,11.9,11.4,11.6,
Nov 1999,**,**,6.1,14.9,14.4,
Dec 1999,**,**,8.0,9.8,8.3,
Jan 2000,**,15.0,12.4,**,12.4,
Feb 2000,8.0,6.0,10.3,19.0,16.0,
Mar 2000,**,**,13.7,12.2,12.3,
Apr 2000,**,3.0,7.1,**,7.0,
May 2000,11.0,**,11.0,10.7,10.9,
Jun 2000,**,**,9.0,13.3,12.0,
Jul 2000,**,5.3,7.0,15.9,14.9,
Aug 2000,**,**,9.3,14.5,13.6,
Sep 2000,3.2,**,8.9,14.3,13.6,
Oct 2000,**,**,9.3,12.0,11.1,
Nov 2000,**,**,8.0,10.0,9.3,
Dec 2000,5.2,**,6.3,16.3,15.2,
Jan 2001,2.5,5.0,9.3,11.6,11.0,
Feb 2001,5.7,**,8.8,14.4,11.4,
Mar 2001,14.0,**,7.1,16.3,13.7,
Apr 2001,**,**,8.4,19.8,17.6,
May 2001,16.0,**,8.6,18.0,13.6,
Jun 2001,**,**,7.0,11.2,9.4,
Jul 2001,**,9.0,5.4,19.9,17.4,
Aug 2001,15.5,**,10.6,17.9,16.2,
Sep 2001,**,**,11.3,16.5,16.1,
Oct 2001,2.5,**,6.5,12.9,9.7,
Nov 2001,4.0,**,7.6,18.6,16.6,
Dec 2001,5.2,**,6.8,11.6,8.1,
Jan 2002,3.5,6.2,7.4,21.2,20.3,
Feb 2002,**,25.0,9.4,17.4,16.5,
Mar 2002,4.5,**,6.0,18.6,17.1,
