"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"35532",1990-01-01,"Jan 1990","Single",221,"Scss","Completions"
"35532",1990-01-01,"Jan 1990","Semi-Detached",0,"Scss","Completions"
"35532",1990-01-01,"Jan 1990","Row",12,"Scss","Completions"
"35532",1990-01-01,"Jan 1990","Apartment",0,"Scss","Completions"
"35532",1990-01-01,"Jan 1990","All",233,"Scss","Completions"
"35532",1990-02-01,"Feb 1990","Single",258,"Scss","Completions"
"35532",1990-02-01,"Feb 1990","Semi-Detached",0,"Scss","Completions"
"35532",1990-02-01,"Feb 1990","Row",0,"Scss","Completions"
"35532",1990-02-01,"Feb 1990","Apartment",0,"Scss","Completions"
"35532",1990-02-01,"Feb 1990","All",258,"Scss","Completions"
"35532",1990-03-01,"Mar 1990","Single",463,"Scss","Completions"
"35532",1990-03-01,"Mar 1990","Semi-Detached",14,"Scss","Completions"
"35532",1990-03-01,"Mar 1990","Row",89,"Scss","Completions"
"35532",1990-03-01,"Mar 1990","Apartment",27,"Scss","Completions"
"35532",1990-03-01,"Mar 1990","All",593,"Scss","Completions"
"35532",1990-04-01,"Apr 1990","Single",143,"Scss","Completions"
"35532",1990-04-01,"Apr 1990","Semi-Detached",0,"Scss","Completions"
"35532",1990-04-01,"Apr 1990","Row",25,"Scss","Completions"
"35532",1990-04-01,"Apr 1990","Apartment",109,"Scss","Completions"
"35532",1990-04-01,"Apr 1990","All",277,"Scss","Completions"
"35532",1990-05-01,"May 1990","Single",140,"Scss","Completions"
"35532",1990-05-01,"May 1990","Semi-Detached",4,"Scss","Completions"
"35532",1990-05-01,"May 1990","Row",0,"Scss","Completions"
"35532",1990-05-01,"May 1990","Apartment",143,"Scss","Completions"
"35532",1990-05-01,"May 1990","All",287,"Scss","Completions"
"35532",1990-06-01,"Jun 1990","Single",150,"Scss","Completions"
"35532",1990-06-01,"Jun 1990","Semi-Detached",0,"Scss","Completions"
"35532",1990-06-01,"Jun 1990","Row",0,"Scss","Completions"
"35532",1990-06-01,"Jun 1990","Apartment",4,"Scss","Completions"
"35532",1990-06-01,"Jun 1990","All",154,"Scss","Completions"
"35532",1990-07-01,"Jul 1990","Single",132,"Scss","Completions"
"35532",1990-07-01,"Jul 1990","Semi-Detached",4,"Scss","Completions"
"35532",1990-07-01,"Jul 1990","Row",0,"Scss","Completions"
"35532",1990-07-01,"Jul 1990","Apartment",18,"Scss","Completions"
"35532",1990-07-01,"Jul 1990","All",154,"Scss","Completions"
"35532",1990-08-01,"Aug 1990","Single",153,"Scss","Completions"
"35532",1990-08-01,"Aug 1990","Semi-Detached",6,"Scss","Completions"
"35532",1990-08-01,"Aug 1990","Row",0,"Scss","Completions"
"35532",1990-08-01,"Aug 1990","Apartment",14,"Scss","Completions"
"35532",1990-08-01,"Aug 1990","All",173,"Scss","Completions"
"35532",1990-09-01,"Sep 1990","Single",138,"Scss","Completions"
"35532",1990-09-01,"Sep 1990","Semi-Detached",2,"Scss","Completions"
"35532",1990-09-01,"Sep 1990","Row",0,"Scss","Completions"
"35532",1990-09-01,"Sep 1990","Apartment",8,"Scss","Completions"
"35532",1990-09-01,"Sep 1990","All",148,"Scss","Completions"
"35532",1990-10-01,"Oct 1990","Single",186,"Scss","Completions"
"35532",1990-10-01,"Oct 1990","Semi-Detached",10,"Scss","Completions"
"35532",1990-10-01,"Oct 1990","Row",72,"Scss","Completions"
"35532",1990-10-01,"Oct 1990","Apartment",2,"Scss","Completions"
"35532",1990-10-01,"Oct 1990","All",270,"Scss","Completions"
"35532",1990-11-01,"Nov 1990","Single",143,"Scss","Completions"
"35532",1990-11-01,"Nov 1990","Semi-Detached",16,"Scss","Completions"
"35532",1990-11-01,"Nov 1990","Row",54,"Scss","Completions"
"35532",1990-11-01,"Nov 1990","Apartment",0,"Scss","Completions"
"35532",1990-11-01,"Nov 1990","All",213,"Scss","Completions"
"35532",1990-12-01,"Dec 1990","Single",121,"Scss","Completions"
"35532",1990-12-01,"Dec 1990","Semi-Detached",6,"Scss","Completions"
"35532",1990-12-01,"Dec 1990","Row",85,"Scss","Completions"
"35532",1990-12-01,"Dec 1990","Apartment",56,"Scss","Completions"
"35532",1990-12-01,"Dec 1990","All",268,"Scss","Completions"
"35532",1991-01-01,"Jan 1991","Single",208,"Scss","Completions"
"35532",1991-01-01,"Jan 1991","Semi-Detached",10,"Scss","Completions"
"35532",1991-01-01,"Jan 1991","Row",117,"Scss","Completions"
"35532",1991-01-01,"Jan 1991","Apartment",139,"Scss","Completions"
"35532",1991-01-01,"Jan 1991","All",474,"Scss","Completions"
"35532",1991-02-01,"Feb 1991","Single",79,"Scss","Completions"
"35532",1991-02-01,"Feb 1991","Semi-Detached",2,"Scss","Completions"
"35532",1991-02-01,"Feb 1991","Row",40,"Scss","Completions"
"35532",1991-02-01,"Feb 1991","Apartment",0,"Scss","Completions"
"35532",1991-02-01,"Feb 1991","All",121,"Scss","Completions"
"35532",1991-03-01,"Mar 1991","Single",62,"Scss","Completions"
"35532",1991-03-01,"Mar 1991","Semi-Detached",8,"Scss","Completions"
"35532",1991-03-01,"Mar 1991","Row",5,"Scss","Completions"
"35532",1991-03-01,"Mar 1991","Apartment",54,"Scss","Completions"
"35532",1991-03-01,"Mar 1991","All",129,"Scss","Completions"
"35532",1991-04-01,"Apr 1991","Single",121,"Scss","Completions"
"35532",1991-04-01,"Apr 1991","Semi-Detached",0,"Scss","Completions"
"35532",1991-04-01,"Apr 1991","Row",5,"Scss","Completions"
"35532",1991-04-01,"Apr 1991","Apartment",31,"Scss","Completions"
"35532",1991-04-01,"Apr 1991","All",157,"Scss","Completions"
"35532",1991-05-01,"May 1991","Single",103,"Scss","Completions"
"35532",1991-05-01,"May 1991","Semi-Detached",14,"Scss","Completions"
"35532",1991-05-01,"May 1991","Row",19,"Scss","Completions"
"35532",1991-05-01,"May 1991","Apartment",8,"Scss","Completions"
"35532",1991-05-01,"May 1991","All",144,"Scss","Completions"
"35532",1991-06-01,"Jun 1991","Single",142,"Scss","Completions"
"35532",1991-06-01,"Jun 1991","Semi-Detached",14,"Scss","Completions"
"35532",1991-06-01,"Jun 1991","Row",0,"Scss","Completions"
"35532",1991-06-01,"Jun 1991","Apartment",164,"Scss","Completions"
"35532",1991-06-01,"Jun 1991","All",320,"Scss","Completions"
"35532",1991-07-01,"Jul 1991","Single",168,"Scss","Completions"
"35532",1991-07-01,"Jul 1991","Semi-Detached",18,"Scss","Completions"
"35532",1991-07-01,"Jul 1991","Row",14,"Scss","Completions"
"35532",1991-07-01,"Jul 1991","Apartment",0,"Scss","Completions"
"35532",1991-07-01,"Jul 1991","All",200,"Scss","Completions"
"35532",1991-08-01,"Aug 1991","Single",134,"Scss","Completions"
"35532",1991-08-01,"Aug 1991","Semi-Detached",6,"Scss","Completions"
"35532",1991-08-01,"Aug 1991","Row",56,"Scss","Completions"
"35532",1991-08-01,"Aug 1991","Apartment",0,"Scss","Completions"
"35532",1991-08-01,"Aug 1991","All",196,"Scss","Completions"
"35532",1991-09-01,"Sep 1991","Single",153,"Scss","Completions"
"35532",1991-09-01,"Sep 1991","Semi-Detached",8,"Scss","Completions"
"35532",1991-09-01,"Sep 1991","Row",19,"Scss","Completions"
"35532",1991-09-01,"Sep 1991","Apartment",16,"Scss","Completions"
"35532",1991-09-01,"Sep 1991","All",196,"Scss","Completions"
"35532",1991-10-01,"Oct 1991","Single",118,"Scss","Completions"
"35532",1991-10-01,"Oct 1991","Semi-Detached",4,"Scss","Completions"
"35532",1991-10-01,"Oct 1991","Row",23,"Scss","Completions"
"35532",1991-10-01,"Oct 1991","Apartment",0,"Scss","Completions"
"35532",1991-10-01,"Oct 1991","All",145,"Scss","Completions"
"35532",1991-11-01,"Nov 1991","Single",124,"Scss","Completions"
"35532",1991-11-01,"Nov 1991","Semi-Detached",12,"Scss","Completions"
"35532",1991-11-01,"Nov 1991","Row",28,"Scss","Completions"
"35532",1991-11-01,"Nov 1991","Apartment",36,"Scss","Completions"
"35532",1991-11-01,"Nov 1991","All",200,"Scss","Completions"
"35532",1991-12-01,"Dec 1991","Single",96,"Scss","Completions"
"35532",1991-12-01,"Dec 1991","Semi-Detached",3,"Scss","Completions"
"35532",1991-12-01,"Dec 1991","Row",0,"Scss","Completions"
"35532",1991-12-01,"Dec 1991","Apartment",164,"Scss","Completions"
"35532",1991-12-01,"Dec 1991","All",263,"Scss","Completions"
"35532",1992-01-01,"Jan 1992","Single",128,"Scss","Completions"
"35532",1992-01-01,"Jan 1992","Semi-Detached",8,"Scss","Completions"
"35532",1992-01-01,"Jan 1992","Row",0,"Scss","Completions"
"35532",1992-01-01,"Jan 1992","Apartment",0,"Scss","Completions"
"35532",1992-01-01,"Jan 1992","All",136,"Scss","Completions"
"35532",1992-02-01,"Feb 1992","Single",86,"Scss","Completions"
"35532",1992-02-01,"Feb 1992","Semi-Detached",10,"Scss","Completions"
"35532",1992-02-01,"Feb 1992","Row",0,"Scss","Completions"
"35532",1992-02-01,"Feb 1992","Apartment",0,"Scss","Completions"
"35532",1992-02-01,"Feb 1992","All",96,"Scss","Completions"
"35532",1992-03-01,"Mar 1992","Single",114,"Scss","Completions"
"35532",1992-03-01,"Mar 1992","Semi-Detached",16,"Scss","Completions"
"35532",1992-03-01,"Mar 1992","Row",0,"Scss","Completions"
"35532",1992-03-01,"Mar 1992","Apartment",146,"Scss","Completions"
"35532",1992-03-01,"Mar 1992","All",276,"Scss","Completions"
"35532",1992-04-01,"Apr 1992","Single",124,"Scss","Completions"
"35532",1992-04-01,"Apr 1992","Semi-Detached",12,"Scss","Completions"
"35532",1992-04-01,"Apr 1992","Row",9,"Scss","Completions"
"35532",1992-04-01,"Apr 1992","Apartment",0,"Scss","Completions"
"35532",1992-04-01,"Apr 1992","All",145,"Scss","Completions"
"35532",1992-05-01,"May 1992","Single",106,"Scss","Completions"
"35532",1992-05-01,"May 1992","Semi-Detached",0,"Scss","Completions"
"35532",1992-05-01,"May 1992","Row",74,"Scss","Completions"
"35532",1992-05-01,"May 1992","Apartment",0,"Scss","Completions"
"35532",1992-05-01,"May 1992","All",180,"Scss","Completions"
"35532",1992-06-01,"Jun 1992","Single",174,"Scss","Completions"
"35532",1992-06-01,"Jun 1992","Semi-Detached",10,"Scss","Completions"
"35532",1992-06-01,"Jun 1992","Row",143,"Scss","Completions"
"35532",1992-06-01,"Jun 1992","Apartment",210,"Scss","Completions"
"35532",1992-06-01,"Jun 1992","All",537,"Scss","Completions"
"35532",1992-07-01,"Jul 1992","Single",102,"Scss","Completions"
"35532",1992-07-01,"Jul 1992","Semi-Detached",14,"Scss","Completions"
"35532",1992-07-01,"Jul 1992","Row",143,"Scss","Completions"
"35532",1992-07-01,"Jul 1992","Apartment",0,"Scss","Completions"
"35532",1992-07-01,"Jul 1992","All",259,"Scss","Completions"
"35532",1992-08-01,"Aug 1992","Single",109,"Scss","Completions"
"35532",1992-08-01,"Aug 1992","Semi-Detached",16,"Scss","Completions"
"35532",1992-08-01,"Aug 1992","Row",7,"Scss","Completions"
"35532",1992-08-01,"Aug 1992","Apartment",178,"Scss","Completions"
"35532",1992-08-01,"Aug 1992","All",310,"Scss","Completions"
"35532",1992-09-01,"Sep 1992","Single",112,"Scss","Completions"
"35532",1992-09-01,"Sep 1992","Semi-Detached",14,"Scss","Completions"
"35532",1992-09-01,"Sep 1992","Row",22,"Scss","Completions"
"35532",1992-09-01,"Sep 1992","Apartment",16,"Scss","Completions"
"35532",1992-09-01,"Sep 1992","All",164,"Scss","Completions"
"35532",1992-10-01,"Oct 1992","Single",63,"Scss","Completions"
"35532",1992-10-01,"Oct 1992","Semi-Detached",2,"Scss","Completions"
"35532",1992-10-01,"Oct 1992","Row",66,"Scss","Completions"
"35532",1992-10-01,"Oct 1992","Apartment",0,"Scss","Completions"
"35532",1992-10-01,"Oct 1992","All",131,"Scss","Completions"
"35532",1992-11-01,"Nov 1992","Single",72,"Scss","Completions"
"35532",1992-11-01,"Nov 1992","Semi-Detached",6,"Scss","Completions"
"35532",1992-11-01,"Nov 1992","Row",19,"Scss","Completions"
"35532",1992-11-01,"Nov 1992","Apartment",99,"Scss","Completions"
"35532",1992-11-01,"Nov 1992","All",196,"Scss","Completions"
"35532",1992-12-01,"Dec 1992","Single",68,"Scss","Completions"
"35532",1992-12-01,"Dec 1992","Semi-Detached",10,"Scss","Completions"
"35532",1992-12-01,"Dec 1992","Row",123,"Scss","Completions"
"35532",1992-12-01,"Dec 1992","Apartment",280,"Scss","Completions"
"35532",1992-12-01,"Dec 1992","All",481,"Scss","Completions"
