"GeoUID","Date","DateString","Metric","Value","Quality","Survey","Series"
"13305",1990-10-01,"1990 October","Vacancy Rate (%)",2,"Excellent","Rms","Summary Statistics"
"13305",1990-10-01,"1990 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"13305",1990-10-01,"1990 October","Average Rent ($)",416,"Excellent","Rms","Summary Statistics"
"13305",1990-10-01,"1990 October","Median Rent ($)",410,"Excellent","Rms","Summary Statistics"
"13305",1990-10-01,"1990 October","% Change",NA,NA,"Rms","Summary Statistics"
"13305",1990-10-01,"1990 October","Units",6031,NA,"Rms","Summary Statistics"
"13305",1991-10-01,"1991 October","Vacancy Rate (%)",2.3,"Excellent","Rms","Summary Statistics"
"13305",1991-10-01,"1991 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"13305",1991-10-01,"1991 October","Average Rent ($)",432,"Excellent","Rms","Summary Statistics"
"13305",1991-10-01,"1991 October","Median Rent ($)",430,"Excellent","Rms","Summary Statistics"
"13305",1991-10-01,"1991 October","% Change",3.5,"Very good","Rms","Summary Statistics"
"13305",1991-10-01,"1991 October","Units",6136,NA,"Rms","Summary Statistics"
"13305",1992-10-01,"1992 October","Vacancy Rate (%)",2.8,"Very good","Rms","Summary Statistics"
"13305",1992-10-01,"1992 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"13305",1992-10-01,"1992 October","Average Rent ($)",447,"Excellent","Rms","Summary Statistics"
"13305",1992-10-01,"1992 October","Median Rent ($)",450,"Excellent","Rms","Summary Statistics"
"13305",1992-10-01,"1992 October","% Change",2.5,"Excellent","Rms","Summary Statistics"
"13305",1992-10-01,"1992 October","Units",6189,NA,"Rms","Summary Statistics"
"13305",1993-10-01,"1993 October","Vacancy Rate (%)",3.4,"Very good","Rms","Summary Statistics"
"13305",1993-10-01,"1993 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"13305",1993-10-01,"1993 October","Average Rent ($)",455,"Excellent","Rms","Summary Statistics"
"13305",1993-10-01,"1993 October","Median Rent ($)",450,"Excellent","Rms","Summary Statistics"
"13305",1993-10-01,"1993 October","% Change",0.8,"Excellent","Rms","Summary Statistics"
"13305",1993-10-01,"1993 October","Units",6412,NA,"Rms","Summary Statistics"
"13305",1994-10-01,"1994 October","Vacancy Rate (%)",5.5,"Very good","Rms","Summary Statistics"
"13305",1994-10-01,"1994 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"13305",1994-10-01,"1994 October","Average Rent ($)",467,"Excellent","Rms","Summary Statistics"
"13305",1994-10-01,"1994 October","Median Rent ($)",470,"Excellent","Rms","Summary Statistics"
"13305",1994-10-01,"1994 October","% Change",NA,NA,"Rms","Summary Statistics"
"13305",1994-10-01,"1994 October","Units",6779,NA,"Rms","Summary Statistics"
