"GeoUID","Date","DateString","Metric","Value","Quality","Survey","Series"
"47705",1990-10-01,"1990 October","Vacancy Rate (%)",4.9,"Excellent","Rms","Summary Statistics"
"47705",1990-10-01,"1990 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"47705",1990-10-01,"1990 October","Average Rent ($)",431,"Excellent","Rms","Summary Statistics"
"47705",1990-10-01,"1990 October","Median Rent ($)",425,"Excellent","Rms","Summary Statistics"
"47705",1990-10-01,"1990 October","% Change",NA,NA,"Rms","Summary Statistics"
"47705",1990-10-01,"1990 October","Units",13268,NA,"Rms","Summary Statistics"
"47705",1991-10-01,"1991 October","Vacancy Rate (%)",5.5,"Excellent","Rms","Summary Statistics"
"47705",1991-10-01,"1991 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"47705",1991-10-01,"1991 October","Average Rent ($)",432,"Excellent","Rms","Summary Statistics"
"47705",1991-10-01,"1991 October","Median Rent ($)",430,"Excellent","Rms","Summary Statistics"
"47705",1991-10-01,"1991 October","% Change",1.3,"Excellent","Rms","Summary Statistics"
"47705",1991-10-01,"1991 October","Units",13116,NA,"Rms","Summary Statistics"
"47705",1992-10-01,"1992 October","Vacancy Rate (%)",3.6,"Excellent","Rms","Summary Statistics"
"47705",1992-10-01,"1992 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"47705",1992-10-01,"1992 October","Average Rent ($)",436,"Excellent","Rms","Summary Statistics"
"47705",1992-10-01,"1992 October","Median Rent ($)",436,"Excellent","Rms","Summary Statistics"
"47705",1992-10-01,"1992 October","% Change",NA,NA,"Rms","Summary Statistics"
"47705",1992-10-01,"1992 October","Units",13029,NA,"Rms","Summary Statistics"
"47705",1993-10-01,"1993 October","Vacancy Rate (%)",3.7,"Excellent","Rms","Summary Statistics"
"47705",1993-10-01,"1993 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"47705",1993-10-01,"1993 October","Average Rent ($)",442,"Excellent","Rms","Summary Statistics"
"47705",1993-10-01,"1993 October","Median Rent ($)",438,"Excellent","Rms","Summary Statistics"
"47705",1993-10-01,"1993 October","% Change",1.8,"Very good","Rms","Summary Statistics"
"47705",1993-10-01,"1993 October","Units",12972,NA,"Rms","Summary Statistics"
"47705",1994-10-01,"1994 October","Vacancy Rate (%)",3.1,"Very good","Rms","Summary Statistics"
"47705",1994-10-01,"1994 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
