"GeoUID","Date","DateString","Metric","Value","Quality","Survey","Series"
"46603",2013-10-01,"2013 October","Vacancy Rate (%)",1.3,"Excellent","Rms","Summary Statistics"
"46603",2013-10-01,"2013 October","Availability Rate (%)",2.1,"Excellent","Rms","Summary Statistics"
"46603",2013-10-01,"2013 October","Average Rent ($)",648,"Excellent","Rms","Summary Statistics"
"46603",2013-10-01,"2013 October","Median Rent ($)",612,"Excellent","Rms","Summary Statistics"
"46603",2013-10-01,"2013 October","% Change",NA,NA,"Rms","Summary Statistics"
"46603",2013-10-01,"2013 October","Units",471,NA,"Rms","Summary Statistics"
"46603",2014-10-01,"2014 October","Vacancy Rate (%)",2.5,"Excellent","Rms","Summary Statistics"
"46603",2014-10-01,"2014 October","Availability Rate (%)",2.7,"Excellent","Rms","Summary Statistics"
"46603",2014-10-01,"2014 October","Average Rent ($)",652,"Excellent","Rms","Summary Statistics"
"46603",2014-10-01,"2014 October","Median Rent ($)",626,"Excellent","Rms","Summary Statistics"
"46603",2014-10-01,"2014 October","% Change",0.8,"Excellent","Rms","Summary Statistics"
"46603",2014-10-01,"2014 October","Units",479,NA,"Rms","Summary Statistics"
"46603",2015-10-01,"2015 October","Vacancy Rate (%)",1.2,"Excellent","Rms","Summary Statistics"
"46603",2015-10-01,"2015 October","Availability Rate (%)",3.1,"Very good","Rms","Summary Statistics"
"46603",2015-10-01,"2015 October","Average Rent ($)",639,"Excellent","Rms","Summary Statistics"
"46603",2015-10-01,"2015 October","Median Rent ($)",624,"Excellent","Rms","Summary Statistics"
"46603",2015-10-01,"2015 October","% Change",0.6,"Excellent","Rms","Summary Statistics"
"46603",2015-10-01,"2015 October","Units",490,NA,"Rms","Summary Statistics"
"46603",2016-10-01,"2016 October","Vacancy Rate (%)",7.9,"Good","Rms","Summary Statistics"
"46603",2016-10-01,"2016 October","Availability Rate (%)",10,"Good","Rms","Summary Statistics"
"46603",2016-10-01,"2016 October","Average Rent ($)",661,"Excellent","Rms","Summary Statistics"
"46603",2016-10-01,"2016 October","Median Rent ($)",595,"Excellent","Rms","Summary Statistics"
"46603",2016-10-01,"2016 October","% Change",1.9,"Good","Rms","Summary Statistics"
"46603",2016-10-01,"2016 October","Units",448,NA,"Rms","Summary Statistics"
"46603",2017-10-01,"2017 October","Vacancy Rate (%)",2.6,"Very good","Rms","Summary Statistics"
"46603",2017-10-01,"2017 October","Availability Rate (%)",2.6,"Very good","Rms","Summary Statistics"
"46603",2017-10-01,"2017 October","Average Rent ($)",724,"Excellent","Rms","Summary Statistics"
"46603",2017-10-01,"2017 October","Median Rent ($)",670,"Excellent","Rms","Summary Statistics"
"46603",2017-10-01,"2017 October","% Change",NA,NA,"Rms","Summary Statistics"
"46603",2017-10-01,"2017 October","Units",648,NA,"Rms","Summary Statistics"
"46603",2018-10-01,"2018 October","Vacancy Rate (%)",1,"Excellent","Rms","Summary Statistics"
"46603",2018-10-01,"2018 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"46603",2018-10-01,"2018 October","Average Rent ($)",727,"Excellent","Rms","Summary Statistics"
"46603",2018-10-01,"2018 October","Median Rent ($)",667,"Excellent","Rms","Summary Statistics"
"46603",2018-10-01,"2018 October","% Change",2.7,"Very good","Rms","Summary Statistics"
"46603",2018-10-01,"2018 October","Units",640,NA,"Rms","Summary Statistics"
"46603",2019-10-01,"2019 October","Vacancy Rate (%)",0.8,"Excellent","Rms","Summary Statistics"
"46603",2019-10-01,"2019 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"46603",2019-10-01,"2019 October","Average Rent ($)",754,"Excellent","Rms","Summary Statistics"
"46603",2019-10-01,"2019 October","Median Rent ($)",690,"Excellent","Rms","Summary Statistics"
"46603",2019-10-01,"2019 October","% Change",4,"Very good","Rms","Summary Statistics"
"46603",2019-10-01,"2019 October","Units",648,NA,"Rms","Summary Statistics"
"46603",2020-10-01,"2020 October","Vacancy Rate (%)",1.4,"Excellent","Rms","Summary Statistics"
"46603",2020-10-01,"2020 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"46603",2020-10-01,"2020 October","Average Rent ($)",770,"Excellent","Rms","Summary Statistics"
"46603",2020-10-01,"2020 October","Median Rent ($)",757,"Very good","Rms","Summary Statistics"
"46603",2020-10-01,"2020 October","% Change",3.5,"Good","Rms","Summary Statistics"
"46603",2020-10-01,"2020 October","Units",684,NA,"Rms","Summary Statistics"
"46603",2021-10-01,"2021 October","Vacancy Rate (%)",2.8,"Excellent","Rms","Summary Statistics"
"46603",2021-10-01,"2021 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"46603",2021-10-01,"2021 October","Average Rent ($)",800,"Excellent","Rms","Summary Statistics"
"46603",2021-10-01,"2021 October","Median Rent ($)",762,"Excellent","Rms","Summary Statistics"
"46603",2021-10-01,"2021 October","% Change",NA,NA,"Rms","Summary Statistics"
"46603",2021-10-01,"2021 October","Units",688,NA,"Rms","Summary Statistics"
"46603",2022-10-01,"2022 October","Vacancy Rate (%)",1.3,"Excellent","Rms","Summary Statistics"
"46603",2022-10-01,"2022 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"46603",2022-10-01,"2022 October","Average Rent ($)",786,"Excellent","Rms","Summary Statistics"
"46603",2022-10-01,"2022 October","Median Rent ($)",795,"Excellent","Rms","Summary Statistics"
"46603",2022-10-01,"2022 October","% Change",1.2,"Excellent","Rms","Summary Statistics"
