"GeoUID","Date","DateString","Metric","Value","Quality","Survey","Series"
"59913",1990-10-01,"1990 October","Vacancy Rate (%)",0.3,"Excellent","Rms","Summary Statistics"
"59913",1990-10-01,"1990 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"59913",1990-10-01,"1990 October","Average Rent ($)",397,"Excellent","Rms","Summary Statistics"
"59913",1990-10-01,"1990 October","Median Rent ($)",385,"Excellent","Rms","Summary Statistics"
"59913",1990-10-01,"1990 October","% Change",NA,NA,"Rms","Summary Statistics"
"59913",1990-10-01,"1990 October","Units",2142,NA,"Rms","Summary Statistics"
"59913",1991-10-01,"1991 October","Vacancy Rate (%)",0.7,"Excellent","Rms","Summary Statistics"
"59913",1991-10-01,"1991 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"59913",1991-10-01,"1991 October","Average Rent ($)",426,"Excellent","Rms","Summary Statistics"
"59913",1991-10-01,"1991 October","Median Rent ($)",420,"Excellent","Rms","Summary Statistics"
"59913",1991-10-01,"1991 October","% Change",7.1,"Very good","Rms","Summary Statistics"
"59913",1991-10-01,"1991 October","Units",2153,NA,"Rms","Summary Statistics"
"59913",1992-10-01,"1992 October","Vacancy Rate (%)",0.7,"Excellent","Rms","Summary Statistics"
"59913",1992-10-01,"1992 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"59913",1992-10-01,"1992 October","Average Rent ($)",459,"Excellent","Rms","Summary Statistics"
"59913",1992-10-01,"1992 October","Median Rent ($)",465,"Excellent","Rms","Summary Statistics"
"59913",1992-10-01,"1992 October","% Change",7.8,"Very good","Rms","Summary Statistics"
"59913",1992-10-01,"1992 October","Units",2147,NA,"Rms","Summary Statistics"
"59913",1993-10-01,"1993 October","Vacancy Rate (%)",1.2,"Excellent","Rms","Summary Statistics"
"59913",1993-10-01,"1993 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"59913",1993-10-01,"1993 October","Average Rent ($)",477,"Excellent","Rms","Summary Statistics"
"59913",1993-10-01,"1993 October","Median Rent ($)",475,"Excellent","Rms","Summary Statistics"
"59913",1993-10-01,"1993 October","% Change",3.9,"Excellent","Rms","Summary Statistics"
"59913",1993-10-01,"1993 October","Units",2124,NA,"Rms","Summary Statistics"
"59913",1994-10-01,"1994 October","Vacancy Rate (%)",2.1,"Excellent","Rms","Summary Statistics"
"59913",1994-10-01,"1994 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"59913",1994-10-01,"1994 October","Average Rent ($)",486,"Excellent","Rms","Summary Statistics"
