"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"48825",1990-01-01,"1990 January","1st 20%",110000,"Scss","Unabsorbed Prices"
"48825",1990-01-01,"1990 January","2nd 40%",150000,"Scss","Unabsorbed Prices"
"48825",1990-01-01,"1990 January","3rd 60%",165000,"Scss","Unabsorbed Prices"
"48825",1990-01-01,"1990 January","4th 80%",180000,"Scss","Unabsorbed Prices"
"48825",1990-01-01,"1990 January","Median",160000,"Scss","Unabsorbed Prices"
"48825",1990-01-01,"1990 January","Average",152760,"Scss","Unabsorbed Prices"
"48825",1990-01-01,"1990 January","Units",532,"Scss","Unabsorbed Prices"
"48825",1990-02-01,"1990 February","1st 20%",95000,"Scss","Unabsorbed Prices"
"48825",1990-02-01,"1990 February","2nd 40%",135000,"Scss","Unabsorbed Prices"
"48825",1990-02-01,"1990 February","3rd 60%",150000,"Scss","Unabsorbed Prices"
"48825",1990-02-01,"1990 February","4th 80%",175000,"Scss","Unabsorbed Prices"
"48825",1990-02-01,"1990 February","Median",145000,"Scss","Unabsorbed Prices"
"48825",1990-02-01,"1990 February","Average",143748,"Scss","Unabsorbed Prices"
"48825",1990-02-01,"1990 February","Units",409,"Scss","Unabsorbed Prices"
"48825",1990-03-01,"1990 March","1st 20%",1e+05,"Scss","Unabsorbed Prices"
"48825",1990-03-01,"1990 March","2nd 40%",140000,"Scss","Unabsorbed Prices"
"48825",1990-03-01,"1990 March","3rd 60%",170000,"Scss","Unabsorbed Prices"
"48825",1990-03-01,"1990 March","4th 80%",180000,"Scss","Unabsorbed Prices"
"48825",1990-03-01,"1990 March","Median",155000,"Scss","Unabsorbed Prices"
"48825",1990-03-01,"1990 March","Average",150770,"Scss","Unabsorbed Prices"
"48825",1990-03-01,"1990 March","Units",487,"Scss","Unabsorbed Prices"
"48825",1990-04-01,"1990 April","1st 20%",105000,"Scss","Unabsorbed Prices"
"48825",1990-04-01,"1990 April","2nd 40%",140000,"Scss","Unabsorbed Prices"
"48825",1990-04-01,"1990 April","3rd 60%",165000,"Scss","Unabsorbed Prices"
"48825",1990-04-01,"1990 April","4th 80%",190000,"Scss","Unabsorbed Prices"
"48825",1990-04-01,"1990 April","Median",150000,"Scss","Unabsorbed Prices"
"48825",1990-04-01,"1990 April","Average",156509,"Scss","Unabsorbed Prices"
"48825",1990-04-01,"1990 April","Units",701,"Scss","Unabsorbed Prices"
"48825",1990-05-01,"1990 May","1st 20%",105000,"Scss","Unabsorbed Prices"
"48825",1990-05-01,"1990 May","2nd 40%",150000,"Scss","Unabsorbed Prices"
"48825",1990-05-01,"1990 May","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1990-05-01,"1990 May","4th 80%",195000,"Scss","Unabsorbed Prices"
"48825",1990-05-01,"1990 May","Median",170000,"Scss","Unabsorbed Prices"
"48825",1990-05-01,"1990 May","Average",166571,"Scss","Unabsorbed Prices"
"48825",1990-05-01,"1990 May","Units",636,"Scss","Unabsorbed Prices"
"48825",1990-06-01,"1990 June","1st 20%",130000,"Scss","Unabsorbed Prices"
"48825",1990-06-01,"1990 June","2nd 40%",150000,"Scss","Unabsorbed Prices"
"48825",1990-06-01,"1990 June","3rd 60%",175000,"Scss","Unabsorbed Prices"
"48825",1990-06-01,"1990 June","4th 80%",196000,"Scss","Unabsorbed Prices"
"48825",1990-06-01,"1990 June","Median",170000,"Scss","Unabsorbed Prices"
"48825",1990-06-01,"1990 June","Average",167828,"Scss","Unabsorbed Prices"
"48825",1990-06-01,"1990 June","Units",698,"Scss","Unabsorbed Prices"
"48825",1990-07-01,"1990 July","1st 20%",150000,"Scss","Unabsorbed Prices"
"48825",1990-07-01,"1990 July","2nd 40%",170000,"Scss","Unabsorbed Prices"
"48825",1990-07-01,"1990 July","3rd 60%",185000,"Scss","Unabsorbed Prices"
"48825",1990-07-01,"1990 July","4th 80%",210000,"Scss","Unabsorbed Prices"
"48825",1990-07-01,"1990 July","Median",180000,"Scss","Unabsorbed Prices"
"48825",1990-07-01,"1990 July","Average",180464,"Scss","Unabsorbed Prices"
"48825",1990-07-01,"1990 July","Units",637,"Scss","Unabsorbed Prices"
"48825",1990-08-01,"1990 August","1st 20%",145000,"Scss","Unabsorbed Prices"
"48825",1990-08-01,"1990 August","2nd 40%",170000,"Scss","Unabsorbed Prices"
"48825",1990-08-01,"1990 August","3rd 60%",185000,"Scss","Unabsorbed Prices"
"48825",1990-08-01,"1990 August","4th 80%",2e+05,"Scss","Unabsorbed Prices"
"48825",1990-08-01,"1990 August","Median",180000,"Scss","Unabsorbed Prices"
"48825",1990-08-01,"1990 August","Average",178174,"Scss","Unabsorbed Prices"
"48825",1990-08-01,"1990 August","Units",573,"Scss","Unabsorbed Prices"
"48825",1990-09-01,"1990 September","1st 20%",150000,"Scss","Unabsorbed Prices"
"48825",1990-09-01,"1990 September","2nd 40%",180000,"Scss","Unabsorbed Prices"
"48825",1990-09-01,"1990 September","3rd 60%",195000,"Scss","Unabsorbed Prices"
"48825",1990-09-01,"1990 September","4th 80%",230000,"Scss","Unabsorbed Prices"
"48825",1990-09-01,"1990 September","Median",185000,"Scss","Unabsorbed Prices"
"48825",1990-09-01,"1990 September","Average",190280,"Scss","Unabsorbed Prices"
"48825",1990-09-01,"1990 September","Units",655,"Scss","Unabsorbed Prices"
"48825",1990-10-01,"1990 October","1st 20%",140000,"Scss","Unabsorbed Prices"
"48825",1990-10-01,"1990 October","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1990-10-01,"1990 October","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1990-10-01,"1990 October","4th 80%",220000,"Scss","Unabsorbed Prices"
"48825",1990-10-01,"1990 October","Median",170000,"Scss","Unabsorbed Prices"
"48825",1990-10-01,"1990 October","Average",178233,"Scss","Unabsorbed Prices"
"48825",1990-10-01,"1990 October","Units",529,"Scss","Unabsorbed Prices"
"48825",1990-11-01,"1990 November","1st 20%",145000,"Scss","Unabsorbed Prices"
"48825",1990-11-01,"1990 November","2nd 40%",170000,"Scss","Unabsorbed Prices"
"48825",1990-11-01,"1990 November","3rd 60%",190000,"Scss","Unabsorbed Prices"
"48825",1990-11-01,"1990 November","4th 80%",204000,"Scss","Unabsorbed Prices"
"48825",1990-11-01,"1990 November","Median",180000,"Scss","Unabsorbed Prices"
"48825",1990-11-01,"1990 November","Average",178636,"Scss","Unabsorbed Prices"
"48825",1990-11-01,"1990 November","Units",350,"Scss","Unabsorbed Prices"
"48825",1990-12-01,"1990 December","1st 20%",140000,"Scss","Unabsorbed Prices"
"48825",1990-12-01,"1990 December","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1990-12-01,"1990 December","3rd 60%",190000,"Scss","Unabsorbed Prices"
"48825",1990-12-01,"1990 December","4th 80%",225000,"Scss","Unabsorbed Prices"
"48825",1990-12-01,"1990 December","Median",170000,"Scss","Unabsorbed Prices"
"48825",1990-12-01,"1990 December","Average",181075,"Scss","Unabsorbed Prices"
"48825",1990-12-01,"1990 December","Units",417,"Scss","Unabsorbed Prices"
"48825",1991-01-01,"1991 January","1st 20%",135000,"Scss","Unabsorbed Prices"
"48825",1991-01-01,"1991 January","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1991-01-01,"1991 January","3rd 60%",190000,"Scss","Unabsorbed Prices"
"48825",1991-01-01,"1991 January","4th 80%",220000,"Scss","Unabsorbed Prices"
"48825",1991-01-01,"1991 January","Median",175000,"Scss","Unabsorbed Prices"
"48825",1991-01-01,"1991 January","Average",179515,"Scss","Unabsorbed Prices"
"48825",1991-01-01,"1991 January","Units",390,"Scss","Unabsorbed Prices"
"48825",1991-02-01,"1991 February","1st 20%",140000,"Scss","Unabsorbed Prices"
"48825",1991-02-01,"1991 February","2nd 40%",165000,"Scss","Unabsorbed Prices"
"48825",1991-02-01,"1991 February","3rd 60%",190000,"Scss","Unabsorbed Prices"
"48825",1991-02-01,"1991 February","4th 80%",221000,"Scss","Unabsorbed Prices"
"48825",1991-02-01,"1991 February","Median",180000,"Scss","Unabsorbed Prices"
"48825",1991-02-01,"1991 February","Average",181827,"Scss","Unabsorbed Prices"
"48825",1991-02-01,"1991 February","Units",373,"Scss","Unabsorbed Prices"
"48825",1991-03-01,"1991 March","1st 20%",140000,"Scss","Unabsorbed Prices"
"48825",1991-03-01,"1991 March","2nd 40%",165000,"Scss","Unabsorbed Prices"
"48825",1991-03-01,"1991 March","3rd 60%",190000,"Scss","Unabsorbed Prices"
"48825",1991-03-01,"1991 March","4th 80%",220000,"Scss","Unabsorbed Prices"
"48825",1991-03-01,"1991 March","Median",180000,"Scss","Unabsorbed Prices"
"48825",1991-03-01,"1991 March","Average",176643,"Scss","Unabsorbed Prices"
"48825",1991-03-01,"1991 March","Units",287,"Scss","Unabsorbed Prices"
"48825",1991-04-01,"1991 April","1st 20%",150000,"Scss","Unabsorbed Prices"
"48825",1991-04-01,"1991 April","2nd 40%",170000,"Scss","Unabsorbed Prices"
"48825",1991-04-01,"1991 April","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1991-04-01,"1991 April","4th 80%",210000,"Scss","Unabsorbed Prices"
"48825",1991-04-01,"1991 April","Median",175000,"Scss","Unabsorbed Prices"
"48825",1991-04-01,"1991 April","Average",183943,"Scss","Unabsorbed Prices"
"48825",1991-04-01,"1991 April","Units",288,"Scss","Unabsorbed Prices"
"48825",1991-05-01,"1991 May","1st 20%",112000,"Scss","Unabsorbed Prices"
"48825",1991-05-01,"1991 May","2nd 40%",155000,"Scss","Unabsorbed Prices"
"48825",1991-05-01,"1991 May","3rd 60%",181000,"Scss","Unabsorbed Prices"
"48825",1991-05-01,"1991 May","4th 80%",206000,"Scss","Unabsorbed Prices"
"48825",1991-05-01,"1991 May","Median",170000,"Scss","Unabsorbed Prices"
"48825",1991-05-01,"1991 May","Average",169249,"Scss","Unabsorbed Prices"
"48825",1991-05-01,"1991 May","Units",253,"Scss","Unabsorbed Prices"
"48825",1991-06-01,"1991 June","1st 20%",145000,"Scss","Unabsorbed Prices"
"48825",1991-06-01,"1991 June","2nd 40%",165000,"Scss","Unabsorbed Prices"
"48825",1991-06-01,"1991 June","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1991-06-01,"1991 June","4th 80%",195000,"Scss","Unabsorbed Prices"
"48825",1991-06-01,"1991 June","Median",170000,"Scss","Unabsorbed Prices"
"48825",1991-06-01,"1991 June","Average",173394,"Scss","Unabsorbed Prices"
"48825",1991-06-01,"1991 June","Units",265,"Scss","Unabsorbed Prices"
"48825",1991-07-01,"1991 July","1st 20%",130000,"Scss","Unabsorbed Prices"
"48825",1991-07-01,"1991 July","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1991-07-01,"1991 July","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1991-07-01,"1991 July","4th 80%",2e+05,"Scss","Unabsorbed Prices"
"48825",1991-07-01,"1991 July","Median",170000,"Scss","Unabsorbed Prices"
"48825",1991-07-01,"1991 July","Average",171500,"Scss","Unabsorbed Prices"
"48825",1991-07-01,"1991 July","Units",408,"Scss","Unabsorbed Prices"
"48825",1991-08-01,"1991 August","1st 20%",150000,"Scss","Unabsorbed Prices"
"48825",1991-08-01,"1991 August","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1991-08-01,"1991 August","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1991-08-01,"1991 August","4th 80%",2e+05,"Scss","Unabsorbed Prices"
"48825",1991-08-01,"1991 August","Median",170000,"Scss","Unabsorbed Prices"
"48825",1991-08-01,"1991 August","Average",174818,"Scss","Unabsorbed Prices"
"48825",1991-08-01,"1991 August","Units",381,"Scss","Unabsorbed Prices"
"48825",1991-09-01,"1991 September","1st 20%",140000,"Scss","Unabsorbed Prices"
"48825",1991-09-01,"1991 September","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1991-09-01,"1991 September","3rd 60%",185000,"Scss","Unabsorbed Prices"
"48825",1991-09-01,"1991 September","4th 80%",205000,"Scss","Unabsorbed Prices"
"48825",1991-09-01,"1991 September","Median",170000,"Scss","Unabsorbed Prices"
"48825",1991-09-01,"1991 September","Average",173443,"Scss","Unabsorbed Prices"
"48825",1991-09-01,"1991 September","Units",432,"Scss","Unabsorbed Prices"
"48825",1991-10-01,"1991 October","1st 20%",140000,"Scss","Unabsorbed Prices"
"48825",1991-10-01,"1991 October","2nd 40%",155000,"Scss","Unabsorbed Prices"
"48825",1991-10-01,"1991 October","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1991-10-01,"1991 October","4th 80%",2e+05,"Scss","Unabsorbed Prices"
"48825",1991-10-01,"1991 October","Median",165000,"Scss","Unabsorbed Prices"
"48825",1991-10-01,"1991 October","Average",169823,"Scss","Unabsorbed Prices"
"48825",1991-10-01,"1991 October","Units",358,"Scss","Unabsorbed Prices"
"48825",1991-11-01,"1991 November","1st 20%",124000,"Scss","Unabsorbed Prices"
"48825",1991-11-01,"1991 November","2nd 40%",150000,"Scss","Unabsorbed Prices"
"48825",1991-11-01,"1991 November","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1991-11-01,"1991 November","4th 80%",210000,"Scss","Unabsorbed Prices"
"48825",1991-11-01,"1991 November","Median",165000,"Scss","Unabsorbed Prices"
"48825",1991-11-01,"1991 November","Average",168112,"Scss","Unabsorbed Prices"
"48825",1991-11-01,"1991 November","Units",393,"Scss","Unabsorbed Prices"
"48825",1991-12-01,"1991 December","1st 20%",135000,"Scss","Unabsorbed Prices"
"48825",1991-12-01,"1991 December","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1991-12-01,"1991 December","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1991-12-01,"1991 December","4th 80%",210000,"Scss","Unabsorbed Prices"
"48825",1991-12-01,"1991 December","Median",165000,"Scss","Unabsorbed Prices"
"48825",1991-12-01,"1991 December","Average",172030,"Scss","Unabsorbed Prices"
"48825",1991-12-01,"1991 December","Units",344,"Scss","Unabsorbed Prices"
"48825",1992-01-01,"1992 January","1st 20%",135000,"Scss","Unabsorbed Prices"
"48825",1992-01-01,"1992 January","2nd 40%",158000,"Scss","Unabsorbed Prices"
"48825",1992-01-01,"1992 January","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1992-01-01,"1992 January","4th 80%",2e+05,"Scss","Unabsorbed Prices"
"48825",1992-01-01,"1992 January","Median",170000,"Scss","Unabsorbed Prices"
"48825",1992-01-01,"1992 January","Average",168114,"Scss","Unabsorbed Prices"
"48825",1992-01-01,"1992 January","Units",302,"Scss","Unabsorbed Prices"
"48825",1992-02-01,"1992 February","1st 20%",130000,"Scss","Unabsorbed Prices"
"48825",1992-02-01,"1992 February","2nd 40%",150000,"Scss","Unabsorbed Prices"
"48825",1992-02-01,"1992 February","3rd 60%",170000,"Scss","Unabsorbed Prices"
"48825",1992-02-01,"1992 February","4th 80%",190000,"Scss","Unabsorbed Prices"
"48825",1992-02-01,"1992 February","Median",160000,"Scss","Unabsorbed Prices"
"48825",1992-02-01,"1992 February","Average",159398,"Scss","Unabsorbed Prices"
"48825",1992-02-01,"1992 February","Units",354,"Scss","Unabsorbed Prices"
"48825",1992-03-01,"1992 March","1st 20%",130000,"Scss","Unabsorbed Prices"
"48825",1992-03-01,"1992 March","2nd 40%",155000,"Scss","Unabsorbed Prices"
"48825",1992-03-01,"1992 March","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1992-03-01,"1992 March","4th 80%",2e+05,"Scss","Unabsorbed Prices"
"48825",1992-03-01,"1992 March","Median",170000,"Scss","Unabsorbed Prices"
"48825",1992-03-01,"1992 March","Average",171813,"Scss","Unabsorbed Prices"
"48825",1992-03-01,"1992 March","Units",419,"Scss","Unabsorbed Prices"
"48825",1992-04-01,"1992 April","1st 20%",130000,"Scss","Unabsorbed Prices"
"48825",1992-04-01,"1992 April","2nd 40%",155000,"Scss","Unabsorbed Prices"
"48825",1992-04-01,"1992 April","3rd 60%",170000,"Scss","Unabsorbed Prices"
"48825",1992-04-01,"1992 April","4th 80%",2e+05,"Scss","Unabsorbed Prices"
"48825",1992-04-01,"1992 April","Median",160000,"Scss","Unabsorbed Prices"
"48825",1992-04-01,"1992 April","Average",169972,"Scss","Unabsorbed Prices"
"48825",1992-04-01,"1992 April","Units",417,"Scss","Unabsorbed Prices"
"48825",1992-05-01,"1992 May","1st 20%",130000,"Scss","Unabsorbed Prices"
"48825",1992-05-01,"1992 May","2nd 40%",155000,"Scss","Unabsorbed Prices"
"48825",1992-05-01,"1992 May","3rd 60%",175000,"Scss","Unabsorbed Prices"
"48825",1992-05-01,"1992 May","4th 80%",195000,"Scss","Unabsorbed Prices"
"48825",1992-05-01,"1992 May","Median",160000,"Scss","Unabsorbed Prices"
"48825",1992-05-01,"1992 May","Average",169923,"Scss","Unabsorbed Prices"
"48825",1992-05-01,"1992 May","Units",516,"Scss","Unabsorbed Prices"
"48825",1992-06-01,"1992 June","1st 20%",130000,"Scss","Unabsorbed Prices"
"48825",1992-06-01,"1992 June","2nd 40%",155000,"Scss","Unabsorbed Prices"
"48825",1992-06-01,"1992 June","3rd 60%",175000,"Scss","Unabsorbed Prices"
"48825",1992-06-01,"1992 June","4th 80%",2e+05,"Scss","Unabsorbed Prices"
"48825",1992-06-01,"1992 June","Median",160000,"Scss","Unabsorbed Prices"
"48825",1992-06-01,"1992 June","Average",167947,"Scss","Unabsorbed Prices"
"48825",1992-06-01,"1992 June","Units",596,"Scss","Unabsorbed Prices"
"48825",1992-07-01,"1992 July","1st 20%",131000,"Scss","Unabsorbed Prices"
"48825",1992-07-01,"1992 July","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1992-07-01,"1992 July","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1992-07-01,"1992 July","4th 80%",2e+05,"Scss","Unabsorbed Prices"
"48825",1992-07-01,"1992 July","Median",170000,"Scss","Unabsorbed Prices"
"48825",1992-07-01,"1992 July","Average",172878,"Scss","Unabsorbed Prices"
"48825",1992-07-01,"1992 July","Units",700,"Scss","Unabsorbed Prices"
"48825",1992-08-01,"1992 August","1st 20%",135000,"Scss","Unabsorbed Prices"
"48825",1992-08-01,"1992 August","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1992-08-01,"1992 August","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1992-08-01,"1992 August","4th 80%",206000,"Scss","Unabsorbed Prices"
"48825",1992-08-01,"1992 August","Median",170000,"Scss","Unabsorbed Prices"
"48825",1992-08-01,"1992 August","Average",176457,"Scss","Unabsorbed Prices"
"48825",1992-08-01,"1992 August","Units",573,"Scss","Unabsorbed Prices"
"48825",1992-09-01,"1992 September","1st 20%",140000,"Scss","Unabsorbed Prices"
"48825",1992-09-01,"1992 September","2nd 40%",163000,"Scss","Unabsorbed Prices"
"48825",1992-09-01,"1992 September","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1992-09-01,"1992 September","4th 80%",2e+05,"Scss","Unabsorbed Prices"
"48825",1992-09-01,"1992 September","Median",170000,"Scss","Unabsorbed Prices"
"48825",1992-09-01,"1992 September","Average",177516,"Scss","Unabsorbed Prices"
"48825",1992-09-01,"1992 September","Units",663,"Scss","Unabsorbed Prices"
"48825",1992-10-01,"1992 October","1st 20%",135000,"Scss","Unabsorbed Prices"
"48825",1992-10-01,"1992 October","2nd 40%",155000,"Scss","Unabsorbed Prices"
"48825",1992-10-01,"1992 October","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1992-10-01,"1992 October","4th 80%",210000,"Scss","Unabsorbed Prices"
"48825",1992-10-01,"1992 October","Median",167500,"Scss","Unabsorbed Prices"
"48825",1992-10-01,"1992 October","Average",173331,"Scss","Unabsorbed Prices"
"48825",1992-10-01,"1992 October","Units",498,"Scss","Unabsorbed Prices"
"48825",1992-11-01,"1992 November","1st 20%",135000,"Scss","Unabsorbed Prices"
"48825",1992-11-01,"1992 November","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1992-11-01,"1992 November","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1992-11-01,"1992 November","4th 80%",220000,"Scss","Unabsorbed Prices"
"48825",1992-11-01,"1992 November","Median",170000,"Scss","Unabsorbed Prices"
"48825",1992-11-01,"1992 November","Average",182535,"Scss","Unabsorbed Prices"
"48825",1992-11-01,"1992 November","Units",493,"Scss","Unabsorbed Prices"
"48825",1992-12-01,"1992 December","1st 20%",136000,"Scss","Unabsorbed Prices"
"48825",1992-12-01,"1992 December","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1992-12-01,"1992 December","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1992-12-01,"1992 December","4th 80%",224000,"Scss","Unabsorbed Prices"
"48825",1992-12-01,"1992 December","Median",170000,"Scss","Unabsorbed Prices"
"48825",1992-12-01,"1992 December","Average",183179,"Scss","Unabsorbed Prices"
"48825",1992-12-01,"1992 December","Units",485,"Scss","Unabsorbed Prices"
"48825",1993-01-01,"1993 January","1st 20%",135000,"Scss","Unabsorbed Prices"
"48825",1993-01-01,"1993 January","2nd 40%",160000,"Scss","Unabsorbed Prices"
"48825",1993-01-01,"1993 January","3rd 60%",180000,"Scss","Unabsorbed Prices"
"48825",1993-01-01,"1993 January","4th 80%",210000,"Scss","Unabsorbed Prices"
"48825",1993-01-01,"1993 January","Median",170000,"Scss","Unabsorbed Prices"
"48825",1993-01-01,"1993 January","Average",178725,"Scss","Unabsorbed Prices"
