"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"35543",2007-01-01,"2007 January","1st 20%",130000,"Scss","Unabsorbed Prices"
"35543",2007-01-01,"2007 January","2nd 40%",170000,"Scss","Unabsorbed Prices"
"35543",2007-01-01,"2007 January","3rd 60%",189000,"Scss","Unabsorbed Prices"
"35543",2007-01-01,"2007 January","4th 80%",212000,"Scss","Unabsorbed Prices"
"35543",2007-01-01,"2007 January","Median",175000,"Scss","Unabsorbed Prices"
"35543",2007-01-01,"2007 January","Average",175045,"Scss","Unabsorbed Prices"
"35543",2007-01-01,"2007 January","Units",22,"Scss","Unabsorbed Prices"
"35543",2007-02-01,"2007 February","1st 20%",140000,"Scss","Unabsorbed Prices"
"35543",2007-02-01,"2007 February","2nd 40%",160000,"Scss","Unabsorbed Prices"
"35543",2007-02-01,"2007 February","3rd 60%",190000,"Scss","Unabsorbed Prices"
"35543",2007-02-01,"2007 February","4th 80%",240000,"Scss","Unabsorbed Prices"
"35543",2007-02-01,"2007 February","Median",180000,"Scss","Unabsorbed Prices"
"35543",2007-02-01,"2007 February","Average",186621,"Scss","Unabsorbed Prices"
"35543",2007-02-01,"2007 February","Units",29,"Scss","Unabsorbed Prices"
"35543",2007-03-01,"2007 March","1st 20%",132000,"Scss","Unabsorbed Prices"
"35543",2007-03-01,"2007 March","2nd 40%",167000,"Scss","Unabsorbed Prices"
"35543",2007-03-01,"2007 March","3rd 60%",191000,"Scss","Unabsorbed Prices"
"35543",2007-03-01,"2007 March","4th 80%",243000,"Scss","Unabsorbed Prices"
"35543",2007-03-01,"2007 March","Median",180000,"Scss","Unabsorbed Prices"
"35543",2007-03-01,"2007 March","Average",185090,"Scss","Unabsorbed Prices"
"35543",2007-03-01,"2007 March","Units",20,"Scss","Unabsorbed Prices"
"35543",2007-04-01,"2007 April","1st 20%",145000,"Scss","Unabsorbed Prices"
"35543",2007-04-01,"2007 April","2nd 40%",170000,"Scss","Unabsorbed Prices"
"35543",2007-04-01,"2007 April","3rd 60%",195000,"Scss","Unabsorbed Prices"
"35543",2007-04-01,"2007 April","4th 80%",225000,"Scss","Unabsorbed Prices"
"35543",2007-04-01,"2007 April","Median",185000,"Scss","Unabsorbed Prices"
"35543",2007-04-01,"2007 April","Average",190526,"Scss","Unabsorbed Prices"
"35543",2007-04-01,"2007 April","Units",38,"Scss","Unabsorbed Prices"
"35543",2007-05-01,"2007 May","1st 20%",150000,"Scss","Unabsorbed Prices"
"35543",2007-05-01,"2007 May","2nd 40%",182000,"Scss","Unabsorbed Prices"
"35543",2007-05-01,"2007 May","3rd 60%",198000,"Scss","Unabsorbed Prices"
"35543",2007-05-01,"2007 May","4th 80%",244000,"Scss","Unabsorbed Prices"
"35543",2007-05-01,"2007 May","Median",192500,"Scss","Unabsorbed Prices"
"35543",2007-05-01,"2007 May","Average",194593,"Scss","Unabsorbed Prices"
"35543",2007-05-01,"2007 May","Units",30,"Scss","Unabsorbed Prices"
"35543",2007-06-01,"2007 June","1st 20%",154000,"Scss","Unabsorbed Prices"
"35543",2007-06-01,"2007 June","2nd 40%",199000,"Scss","Unabsorbed Prices"
"35543",2007-06-01,"2007 June","3rd 60%",246000,"Scss","Unabsorbed Prices"
"35543",2007-06-01,"2007 June","4th 80%",3e+05,"Scss","Unabsorbed Prices"
"35543",2007-06-01,"2007 June","Median",230000,"Scss","Unabsorbed Prices"
"35543",2007-06-01,"2007 June","Average",235196,"Scss","Unabsorbed Prices"
"35543",2007-06-01,"2007 June","Units",51,"Scss","Unabsorbed Prices"
"35543",2007-07-01,"2007 July","1st 20%",167000,"Scss","Unabsorbed Prices"
"35543",2007-07-01,"2007 July","2nd 40%",225000,"Scss","Unabsorbed Prices"
"35543",2007-07-01,"2007 July","3rd 60%",292000,"Scss","Unabsorbed Prices"
"35543",2007-07-01,"2007 July","4th 80%",414000,"Scss","Unabsorbed Prices"
"35543",2007-07-01,"2007 July","Median",240000,"Scss","Unabsorbed Prices"
"35543",2007-07-01,"2007 July","Average",293636,"Scss","Unabsorbed Prices"
"35543",2007-07-01,"2007 July","Units",33,"Scss","Unabsorbed Prices"
"35543",2007-08-01,"2007 August","1st 20%",155000,"Scss","Unabsorbed Prices"
"35543",2007-08-01,"2007 August","2nd 40%",181000,"Scss","Unabsorbed Prices"
"35543",2007-08-01,"2007 August","3rd 60%",225000,"Scss","Unabsorbed Prices"
"35543",2007-08-01,"2007 August","4th 80%",255000,"Scss","Unabsorbed Prices"
"35543",2007-08-01,"2007 August","Median",2e+05,"Scss","Unabsorbed Prices"
"35543",2007-08-01,"2007 August","Average",211333,"Scss","Unabsorbed Prices"
"35543",2007-08-01,"2007 August","Units",27,"Scss","Unabsorbed Prices"
"35543",2007-09-01,"2007 September","1st 20%",150000,"Scss","Unabsorbed Prices"
"35543",2007-09-01,"2007 September","2nd 40%",156000,"Scss","Unabsorbed Prices"
"35543",2007-09-01,"2007 September","3rd 60%",190000,"Scss","Unabsorbed Prices"
"35543",2007-09-01,"2007 September","4th 80%",225000,"Scss","Unabsorbed Prices"
"35543",2007-09-01,"2007 September","Median",180000,"Scss","Unabsorbed Prices"
"35543",2007-09-01,"2007 September","Average",190327,"Scss","Unabsorbed Prices"
"35543",2007-09-01,"2007 September","Units",52,"Scss","Unabsorbed Prices"
"35543",2007-10-01,"2007 October","1st 20%",166000,"Scss","Unabsorbed Prices"
"35543",2007-10-01,"2007 October","2nd 40%",195000,"Scss","Unabsorbed Prices"
"35543",2007-10-01,"2007 October","3rd 60%",220000,"Scss","Unabsorbed Prices"
"35543",2007-10-01,"2007 October","4th 80%",270000,"Scss","Unabsorbed Prices"
"35543",2007-10-01,"2007 October","Median",210000,"Scss","Unabsorbed Prices"
"35543",2007-10-01,"2007 October","Average",214272,"Scss","Unabsorbed Prices"
"35543",2007-10-01,"2007 October","Units",22,"Scss","Unabsorbed Prices"
"35543",2007-11-01,"2007 November","1st 20%",110000,"Scss","Unabsorbed Prices"
"35543",2007-11-01,"2007 November","2nd 40%",140000,"Scss","Unabsorbed Prices"
"35543",2007-11-01,"2007 November","3rd 60%",150000,"Scss","Unabsorbed Prices"
"35543",2007-11-01,"2007 November","4th 80%",208000,"Scss","Unabsorbed Prices"
"35543",2007-11-01,"2007 November","Median",150000,"Scss","Unabsorbed Prices"
"35543",2007-11-01,"2007 November","Average",156941,"Scss","Unabsorbed Prices"
"35543",2007-11-01,"2007 November","Units",17,"Scss","Unabsorbed Prices"
"35543",2007-12-01,"2007 December","1st 20%",220000,"Scss","Unabsorbed Prices"
"35543",2007-12-01,"2007 December","2nd 40%",255000,"Scss","Unabsorbed Prices"
"35543",2007-12-01,"2007 December","3rd 60%",295000,"Scss","Unabsorbed Prices"
"35543",2007-12-01,"2007 December","4th 80%",350000,"Scss","Unabsorbed Prices"
"35543",2007-12-01,"2007 December","Median",270000,"Scss","Unabsorbed Prices"
