"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"35555",1998-01-01,"1998 January","1st 20%",130000,"Scss","Unabsorbed Prices"
"35555",1998-01-01,"1998 January","2nd 40%",145000,"Scss","Unabsorbed Prices"
"35555",1998-01-01,"1998 January","3rd 60%",160000,"Scss","Unabsorbed Prices"
"35555",1998-01-01,"1998 January","4th 80%",180000,"Scss","Unabsorbed Prices"
"35555",1998-01-01,"1998 January","Median",150000,"Scss","Unabsorbed Prices"
"35555",1998-01-01,"1998 January","Average",161293,"Scss","Unabsorbed Prices"
"35555",1998-01-01,"1998 January","Units",73,"Scss","Unabsorbed Prices"
"35555",1998-02-01,"1998 February","1st 20%",138000,"Scss","Unabsorbed Prices"
"35555",1998-02-01,"1998 February","2nd 40%",175000,"Scss","Unabsorbed Prices"
"35555",1998-02-01,"1998 February","3rd 60%",204000,"Scss","Unabsorbed Prices"
"35555",1998-02-01,"1998 February","4th 80%",265000,"Scss","Unabsorbed Prices"
"35555",1998-02-01,"1998 February","Median",185000,"Scss","Unabsorbed Prices"
"35555",1998-02-01,"1998 February","Average",198455,"Scss","Unabsorbed Prices"
"35555",1998-02-01,"1998 February","Units",86,"Scss","Unabsorbed Prices"
"35555",1998-03-01,"1998 March","1st 20%",130000,"Scss","Unabsorbed Prices"
"35555",1998-03-01,"1998 March","2nd 40%",150000,"Scss","Unabsorbed Prices"
"35555",1998-03-01,"1998 March","3rd 60%",175000,"Scss","Unabsorbed Prices"
"35555",1998-03-01,"1998 March","4th 80%",215000,"Scss","Unabsorbed Prices"
"35555",1998-03-01,"1998 March","Median",157500,"Scss","Unabsorbed Prices"
"35555",1998-03-01,"1998 March","Average",173036,"Scss","Unabsorbed Prices"
"35555",1998-03-01,"1998 March","Units",81,"Scss","Unabsorbed Prices"
"35555",1998-04-01,"1998 April","1st 20%",139000,"Scss","Unabsorbed Prices"
"35555",1998-04-01,"1998 April","2nd 40%",153000,"Scss","Unabsorbed Prices"
"35555",1998-04-01,"1998 April","3rd 60%",175000,"Scss","Unabsorbed Prices"
"35555",1998-04-01,"1998 April","4th 80%",202000,"Scss","Unabsorbed Prices"
"35555",1998-04-01,"1998 April","Median",160000,"Scss","Unabsorbed Prices"
"35555",1998-04-01,"1998 April","Average",182795,"Scss","Unabsorbed Prices"
"35555",1998-04-01,"1998 April","Units",61,"Scss","Unabsorbed Prices"
"35555",1998-05-01,"1998 May","1st 20%",135000,"Scss","Unabsorbed Prices"
"35555",1998-05-01,"1998 May","2nd 40%",145000,"Scss","Unabsorbed Prices"
"35555",1998-05-01,"1998 May","3rd 60%",175000,"Scss","Unabsorbed Prices"
"35555",1998-05-01,"1998 May","4th 80%",225000,"Scss","Unabsorbed Prices"
"35555",1998-05-01,"1998 May","Median",160000,"Scss","Unabsorbed Prices"
"35555",1998-05-01,"1998 May","Average",177209,"Scss","Unabsorbed Prices"
"35555",1998-05-01,"1998 May","Units",127,"Scss","Unabsorbed Prices"
"35555",1998-06-01,"1998 June","1st 20%",130000,"Scss","Unabsorbed Prices"
"35555",1998-06-01,"1998 June","2nd 40%",155000,"Scss","Unabsorbed Prices"
"35555",1998-06-01,"1998 June","3rd 60%",175000,"Scss","Unabsorbed Prices"
"35555",1998-06-01,"1998 June","4th 80%",2e+05,"Scss","Unabsorbed Prices"
"35555",1998-06-01,"1998 June","Median",165000,"Scss","Unabsorbed Prices"
"35555",1998-06-01,"1998 June","Average",177561,"Scss","Unabsorbed Prices"
"35555",1998-06-01,"1998 June","Units",96,"Scss","Unabsorbed Prices"
"35555",1998-07-01,"1998 July","1st 20%",120000,"Scss","Unabsorbed Prices"
"35555",1998-07-01,"1998 July","2nd 40%",145000,"Scss","Unabsorbed Prices"
"35555",1998-07-01,"1998 July","3rd 60%",160000,"Scss","Unabsorbed Prices"
"35555",1998-07-01,"1998 July","4th 80%",190000,"Scss","Unabsorbed Prices"
"35555",1998-07-01,"1998 July","Median",150000,"Scss","Unabsorbed Prices"
"35555",1998-07-01,"1998 July","Average",161448,"Scss","Unabsorbed Prices"
"35555",1998-07-01,"1998 July","Units",168,"Scss","Unabsorbed Prices"
"35555",1998-08-01,"1998 August","1st 20%",135000,"Scss","Unabsorbed Prices"
"35555",1998-08-01,"1998 August","2nd 40%",150000,"Scss","Unabsorbed Prices"
"35555",1998-08-01,"1998 August","3rd 60%",170000,"Scss","Unabsorbed Prices"
"35555",1998-08-01,"1998 August","4th 80%",195000,"Scss","Unabsorbed Prices"
"35555",1998-08-01,"1998 August","Median",155000,"Scss","Unabsorbed Prices"
"35555",1998-08-01,"1998 August","Average",177678,"Scss","Unabsorbed Prices"
"35555",1998-08-01,"1998 August","Units",120,"Scss","Unabsorbed Prices"
"35555",1998-09-01,"1998 September","1st 20%",140000,"Scss","Unabsorbed Prices"
"35555",1998-09-01,"1998 September","2nd 40%",150000,"Scss","Unabsorbed Prices"
"35555",1998-09-01,"1998 September","3rd 60%",175000,"Scss","Unabsorbed Prices"
"35555",1998-09-01,"1998 September","4th 80%",220000,"Scss","Unabsorbed Prices"
"35555",1998-09-01,"1998 September","Median",160000,"Scss","Unabsorbed Prices"
"35555",1998-09-01,"1998 September","Average",179056,"Scss","Unabsorbed Prices"
"35555",1998-09-01,"1998 September","Units",173,"Scss","Unabsorbed Prices"
"35555",1998-10-01,"1998 October","1st 20%",138000,"Scss","Unabsorbed Prices"
"35555",1998-10-01,"1998 October","2nd 40%",155000,"Scss","Unabsorbed Prices"
"35555",1998-10-01,"1998 October","3rd 60%",180000,"Scss","Unabsorbed Prices"
"35555",1998-10-01,"1998 October","4th 80%",211000,"Scss","Unabsorbed Prices"
"35555",1998-10-01,"1998 October","Median",165000,"Scss","Unabsorbed Prices"
"35555",1998-10-01,"1998 October","Average",184967,"Scss","Unabsorbed Prices"
"35555",1998-10-01,"1998 October","Units",89,"Scss","Unabsorbed Prices"
"35555",1998-11-01,"1998 November","1st 20%",140000,"Scss","Unabsorbed Prices"
"35555",1998-11-01,"1998 November","2nd 40%",160000,"Scss","Unabsorbed Prices"
"35555",1998-11-01,"1998 November","3rd 60%",185000,"Scss","Unabsorbed Prices"
"35555",1998-11-01,"1998 November","4th 80%",241000,"Scss","Unabsorbed Prices"
"35555",1998-11-01,"1998 November","Median",170000,"Scss","Unabsorbed Prices"
"35555",1998-11-01,"1998 November","Average",191881,"Scss","Unabsorbed Prices"
"35555",1998-11-01,"1998 November","Units",147,"Scss","Unabsorbed Prices"
"35555",1998-12-01,"1998 December","1st 20%",141000,"Scss","Unabsorbed Prices"
"35555",1998-12-01,"1998 December","2nd 40%",172000,"Scss","Unabsorbed Prices"
"35555",1998-12-01,"1998 December","3rd 60%",185000,"Scss","Unabsorbed Prices"
"35555",1998-12-01,"1998 December","4th 80%",219000,"Scss","Unabsorbed Prices"
"35555",1998-12-01,"1998 December","Median",180000,"Scss","Unabsorbed Prices"
"35555",1998-12-01,"1998 December","Average",184351,"Scss","Unabsorbed Prices"
