"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24428",2006-07-01,"2006","65 - 74",2075,"Census","65 and over"
"24428",2006-07-01,"2006","75 - 84",1410,"Census","65 and over"
"24428",2006-07-01,"2006","85+",435,"Census","65 and over"
"24428",2006-07-01,"2006","Total 65+",3920,"Census","65 and over"
"24428",2006-07-01,"2006","Total",31360,"Census","65 and over"
"24428",2011-07-01,"2011","65 - 74",3010,"Census","65 and over"
"24428",2011-07-01,"2011","75 - 84",1600,"Census","65 and over"
"24428",2011-07-01,"2011","85+",650,"Census","65 and over"
"24428",2011-07-01,"2011","Total 65+",5255,"Census","65 and over"
"24428",2011-07-01,"2011","Total",34640,"Census","65 and over"
"24428",2016-07-01,"2016","65 - 74",3640,"Census","65 and over"
"24428",2016-07-01,"2016","75 - 84",1400,"Census","65 and over"
"24428",2016-07-01,"2016","85+",395,"Census","65 and over"
"24428",2016-07-01,"2016","Total 65+",5435,"Census","65 and over"
"24428",2016-07-01,"2016","Total",31445,"Census","65 and over"
"24428",2021-07-01,"2021","65 - 74",4460,"Census","65 and over"
"24428",2021-07-01,"2021","75 - 84",2315,"Census","65 and over"
"24428",2021-07-01,"2021","85+",520,"Census","65 and over"
"24428",2021-07-01,"2021","Total 65+",7300,"Census","65 and over"
"24428",2021-07-01,"2021","Total",33985,"Census","65 and over"
