"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59925",2006-07-01,"2006","65 - 74",7665,"Census","65 and over"
"59925",2006-07-01,"2006","75 - 84",4655,"Census","65 and over"
"59925",2006-07-01,"2006","85+",1375,"Census","65 and over"
"59925",2006-07-01,"2006","Total 65+",13700,"Census","65 and over"
"59925",2006-07-01,"2006","Total",92880,"Census","65 and over"
"59925",2011-07-01,"2011","65 - 74",8870,"Census","65 and over"
"59925",2011-07-01,"2011","75 - 84",5225,"Census","65 and over"
"59925",2011-07-01,"2011","85+",1930,"Census","65 and over"
"59925",2011-07-01,"2011","Total 65+",16025,"Census","65 and over"
"59925",2011-07-01,"2011","Total",98755,"Census","65 and over"
"59925",2016-07-01,"2016","65 - 74",11025,"Census","65 and over"
"59925",2016-07-01,"2016","75 - 84",5470,"Census","65 and over"
"59925",2016-07-01,"2016","85+",1395,"Census","65 and over"
"59925",2016-07-01,"2016","Total 65+",17890,"Census","65 and over"
"59925",2016-07-01,"2016","Total",100755,"Census","65 and over"
"59925",2021-07-01,"2021","65 - 74",13390,"Census","65 and over"
"59925",2021-07-01,"2021","75 - 84",6720,"Census","65 and over"
"59925",2021-07-01,"2021","85+",1910,"Census","65 and over"
"59925",2021-07-01,"2021","Total 65+",22025,"Census","65 and over"
"59925",2021-07-01,"2021","Total",110545,"Census","65 and over"
