"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59915",2006-07-01,"2006","65 - 74",9435,"Census","65 and over"
"59915",2006-07-01,"2006","75 - 84",7380,"Census","65 and over"
"59915",2006-07-01,"2006","85+",2075,"Census","65 and over"
"59915",2006-07-01,"2006","Total 65+",18875,"Census","65 and over"
"59915",2006-07-01,"2006","Total",67000,"Census","65 and over"
"59915",2011-07-01,"2011","65 - 74",10550,"Census","65 and over"
"59915",2011-07-01,"2011","75 - 84",7875,"Census","65 and over"
"59915",2011-07-01,"2011","85+",2640,"Census","65 and over"
"59915",2011-07-01,"2011","Total 65+",21070,"Census","65 and over"
"59915",2011-07-01,"2011","Total",74950,"Census","65 and over"
"59915",2016-07-01,"2016","65 - 74",13300,"Census","65 and over"
"59915",2016-07-01,"2016","75 - 84",8000,"Census","65 and over"
"59915",2016-07-01,"2016","85+",2865,"Census","65 and over"
"59915",2016-07-01,"2016","Total 65+",24165,"Census","65 and over"
"59915",2016-07-01,"2016","Total",81385,"Census","65 and over"
"59915",2021-07-01,"2021","65 - 74",16425,"Census","65 and over"
"59915",2021-07-01,"2021","75 - 84",9525,"Census","65 and over"
"59915",2021-07-01,"2021","85+",3720,"Census","65 and over"
"59915",2021-07-01,"2021","Total 65+",29665,"Census","65 and over"
"59915",2021-07-01,"2021","Total",94335,"Census","65 and over"
