"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59937",2006-07-01,"2006","65 - 74",3770,"Census","65 and over"
"59937",2006-07-01,"2006","75 - 84",2675,"Census","65 and over"
"59937",2006-07-01,"2006","85+",985,"Census","65 and over"
"59937",2006-07-01,"2006","Total 65+",7430,"Census","65 and over"
"59937",2006-07-01,"2006","Total",41385,"Census","65 and over"
"59937",2011-07-01,"2011","65 - 74",4620,"Census","65 and over"
"59937",2011-07-01,"2011","75 - 84",2825,"Census","65 and over"
"59937",2011-07-01,"2011","85+",1330,"Census","65 and over"
"59937",2011-07-01,"2011","Total 65+",8775,"Census","65 and over"
"59937",2011-07-01,"2011","Total",43255,"Census","65 and over"
"59937",2016-07-01,"2016","65 - 74",6065,"Census","65 and over"
"59937",2016-07-01,"2016","75 - 84",2950,"Census","65 and over"
"59937",2016-07-01,"2016","85+",1015,"Census","65 and over"
"59937",2016-07-01,"2016","Total 65+",10040,"Census","65 and over"
"59937",2016-07-01,"2016","Total",43165,"Census","65 and over"
"59937",2021-07-01,"2021","65 - 74",7490,"Census","65 and over"
"59937",2021-07-01,"2021","75 - 84",3805,"Census","65 and over"
"59937",2021-07-01,"2021","85+",1145,"Census","65 and over"
"59937",2021-07-01,"2021","Total 65+",12440,"Census","65 and over"
"59937",2021-07-01,"2021","Total",46435,"Census","65 and over"
