"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24480",2006-07-01,"2006","65 - 74",1260,"Census","65 and over"
"24480",2006-07-01,"2006","75 - 84",830,"Census","65 and over"
"24480",2006-07-01,"2006","85+",110,"Census","65 and over"
"24480",2006-07-01,"2006","Total 65+",2205,"Census","65 and over"
"24480",2006-07-01,"2006","Total",13565,"Census","65 and over"
"24480",2011-07-01,"2011","65 - 74",1655,"Census","65 and over"
"24480",2011-07-01,"2011","75 - 84",1030,"Census","65 and over"
"24480",2011-07-01,"2011","85+",105,"Census","65 and over"
"24480",2011-07-01,"2011","Total 65+",2790,"Census","65 and over"
"24480",2011-07-01,"2011","Total",14265,"Census","65 and over"
"24480",2016-07-01,"2016","65 - 74",2145,"Census","65 and over"
"24480",2016-07-01,"2016","75 - 84",965,"Census","65 and over"
"24480",2016-07-01,"2016","85+",220,"Census","65 and over"
"24480",2016-07-01,"2016","Total 65+",3325,"Census","65 and over"
"24480",2016-07-01,"2016","Total",14875,"Census","65 and over"
"24480",2021-07-01,"2021","65 - 74",2505,"Census","65 and over"
"24480",2021-07-01,"2021","75 - 84",1205,"Census","65 and over"
"24480",2021-07-01,"2021","85+",345,"Census","65 and over"
"24480",2021-07-01,"2021","Total 65+",4055,"Census","65 and over"
"24480",2021-07-01,"2021","Total",15375,"Census","65 and over"
