"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35586",2006-07-01,"2006","65 - 74",2960,"Census","65 and over"
"35586",2006-07-01,"2006","75 - 84",1885,"Census","65 and over"
"35586",2006-07-01,"2006","85+",610,"Census","65 and over"
"35586",2006-07-01,"2006","Total 65+",5450,"Census","65 and over"
"35586",2006-07-01,"2006","Total",43000,"Census","65 and over"
"35586",2011-07-01,"2011","65 - 74",3255,"Census","65 and over"
"35586",2011-07-01,"2011","75 - 84",1990,"Census","65 and over"
"35586",2011-07-01,"2011","85+",710,"Census","65 and over"
"35586",2011-07-01,"2011","Total 65+",5955,"Census","65 and over"
"35586",2011-07-01,"2011","Total",43165,"Census","65 and over"
"35586",2016-07-01,"2016","65 - 74",3655,"Census","65 and over"
"35586",2016-07-01,"2016","75 - 84",1835,"Census","65 and over"
"35586",2016-07-01,"2016","85+",455,"Census","65 and over"
"35586",2016-07-01,"2016","Total 65+",5950,"Census","65 and over"
"35586",2016-07-01,"2016","Total",41230,"Census","65 and over"
"35586",2021-07-01,"2021","65 - 74",4340,"Census","65 and over"
"35586",2021-07-01,"2021","75 - 84",1950,"Census","65 and over"
"35586",2021-07-01,"2021","85+",510,"Census","65 and over"
"35586",2021-07-01,"2021","Total 65+",6805,"Census","65 and over"
"35586",2021-07-01,"2021","Total",40310,"Census","65 and over"
