"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24468",2006-07-01,"2006","65 - 74",1140,"Census","65 and over"
"24468",2006-07-01,"2006","75 - 84",795,"Census","65 and over"
"24468",2006-07-01,"2006","85+",275,"Census","65 and over"
"24468",2006-07-01,"2006","Total 65+",2215,"Census","65 and over"
"24468",2006-07-01,"2006","Total",11835,"Census","65 and over"
"24468",2011-07-01,"2011","65 - 74",1400,"Census","65 and over"
"24468",2011-07-01,"2011","75 - 84",865,"Census","65 and over"
"24468",2011-07-01,"2011","85+",375,"Census","65 and over"
"24468",2011-07-01,"2011","Total 65+",2645,"Census","65 and over"
"24468",2011-07-01,"2011","Total",12550,"Census","65 and over"
"24468",2016-07-01,"2016","65 - 74",1660,"Census","65 and over"
"24468",2016-07-01,"2016","75 - 84",840,"Census","65 and over"
"24468",2016-07-01,"2016","85+",265,"Census","65 and over"
"24468",2016-07-01,"2016","Total 65+",2765,"Census","65 and over"
"24468",2016-07-01,"2016","Total",12405,"Census","65 and over"
"24468",2021-07-01,"2021","65 - 74",2000,"Census","65 and over"
"24468",2021-07-01,"2021","75 - 84",1095,"Census","65 and over"
"24468",2021-07-01,"2021","85+",245,"Census","65 and over"
"24468",2021-07-01,"2021","Total 65+",3345,"Census","65 and over"
"24468",2021-07-01,"2021","Total",13360,"Census","65 and over"
