"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24481",2006-07-01,"2006","65 - 74",1210,"Census","65 and over"
"24481",2006-07-01,"2006","75 - 84",820,"Census","65 and over"
"24481",2006-07-01,"2006","85+",205,"Census","65 and over"
"24481",2006-07-01,"2006","Total 65+",2235,"Census","65 and over"
"24481",2006-07-01,"2006","Total",17915,"Census","65 and over"
"24481",2011-07-01,"2011","65 - 74",1430,"Census","65 and over"
"24481",2011-07-01,"2011","75 - 84",855,"Census","65 and over"
"24481",2011-07-01,"2011","85+",305,"Census","65 and over"
"24481",2011-07-01,"2011","Total 65+",2590,"Census","65 and over"
"24481",2011-07-01,"2011","Total",17090,"Census","65 and over"
"24481",2016-07-01,"2016","65 - 74",1395,"Census","65 and over"
"24481",2016-07-01,"2016","75 - 84",595,"Census","65 and over"
"24481",2016-07-01,"2016","85+",105,"Census","65 and over"
"24481",2016-07-01,"2016","Total 65+",2100,"Census","65 and over"
"24481",2016-07-01,"2016","Total",12250,"Census","65 and over"
"24481",2021-07-01,"2021","65 - 74",2375,"Census","65 and over"
"24481",2021-07-01,"2021","75 - 84",990,"Census","65 and over"
"24481",2021-07-01,"2021","85+",205,"Census","65 and over"
"24481",2021-07-01,"2021","Total 65+",3570,"Census","65 and over"
"24481",2021-07-01,"2021","Total",18215,"Census","65 and over"
