"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"47705",2006-07-01,"2006","65 - 74",7940,"Census","65 and over"
"47705",2006-07-01,"2006","75 - 84",6440,"Census","65 and over"
"47705",2006-07-01,"2006","85+",2305,"Census","65 and over"
"47705",2006-07-01,"2006","Total 65+",16695,"Census","65 and over"
"47705",2006-07-01,"2006","Total",80320,"Census","65 and over"
"47705",2011-07-01,"2011","65 - 74",8570,"Census","65 and over"
"47705",2011-07-01,"2011","75 - 84",6615,"Census","65 and over"
"47705",2011-07-01,"2011","85+",2280,"Census","65 and over"
"47705",2011-07-01,"2011","Total 65+",17460,"Census","65 and over"
"47705",2011-07-01,"2011","Total",85930,"Census","65 and over"
"47705",2016-07-01,"2016","65 - 74",10930,"Census","65 and over"
"47705",2016-07-01,"2016","75 - 84",6465,"Census","65 and over"
"47705",2016-07-01,"2016","85+",2790,"Census","65 and over"
"47705",2016-07-01,"2016","Total 65+",20190,"Census","65 and over"
"47705",2016-07-01,"2016","Total",94955,"Census","65 and over"
"47705",2021-07-01,"2021","65 - 74",13665,"Census","65 and over"
"47705",2021-07-01,"2021","75 - 84",7135,"Census","65 and over"
"47705",2021-07-01,"2021","85+",3195,"Census","65 and over"
"47705",2021-07-01,"2021","Total 65+",23995,"Census","65 and over"
"47705",2021-07-01,"2021","Total",100210,"Census","65 and over"
