"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24444",2006-07-01,"2006","65 - 74",5695,"Census","65 and over"
"24444",2006-07-01,"2006","75 - 84",4635,"Census","65 and over"
"24444",2006-07-01,"2006","85+",1460,"Census","65 and over"
"24444",2006-07-01,"2006","Total 65+",11790,"Census","65 and over"
"24444",2006-07-01,"2006","Total",56430,"Census","65 and over"
"24444",2011-07-01,"2011","65 - 74",6490,"Census","65 and over"
"24444",2011-07-01,"2011","75 - 84",4480,"Census","65 and over"
"24444",2011-07-01,"2011","85+",1860,"Census","65 and over"
"24444",2011-07-01,"2011","Total 65+",12830,"Census","65 and over"
"24444",2011-07-01,"2011","Total",55005,"Census","65 and over"
"24444",2016-07-01,"2016","65 - 74",7620,"Census","65 and over"
"24444",2016-07-01,"2016","75 - 84",3640,"Census","65 and over"
"24444",2016-07-01,"2016","85+",1330,"Census","65 and over"
"24444",2016-07-01,"2016","Total 65+",12595,"Census","65 and over"
"24444",2016-07-01,"2016","Total",52180,"Census","65 and over"
"24444",2021-07-01,"2021","65 - 74",8255,"Census","65 and over"
"24444",2021-07-01,"2021","75 - 84",3935,"Census","65 and over"
"24444",2021-07-01,"2021","85+",1360,"Census","65 and over"
"24444",2021-07-01,"2021","Total 65+",13545,"Census","65 and over"
"24444",2021-07-01,"2021","Total",47640,"Census","65 and over"
