"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59915",2006-07-01,"2006","65 - 74",15910,"Census","65 and over"
"59915",2006-07-01,"2006","75 - 84",11215,"Census","65 and over"
"59915",2006-07-01,"2006","85+",3720,"Census","65 and over"
"59915",2006-07-01,"2006","Total 65+",30845,"Census","65 and over"
"59915",2006-07-01,"2006","Total",162275,"Census","65 and over"
"59915",2011-07-01,"2011","65 - 74",17690,"Census","65 and over"
"59915",2011-07-01,"2011","75 - 84",11960,"Census","65 and over"
"59915",2011-07-01,"2011","85+",4800,"Census","65 and over"
"59915",2011-07-01,"2011","Total 65+",34455,"Census","65 and over"
"59915",2011-07-01,"2011","Total",179835,"Census","65 and over"
"59915",2016-07-01,"2016","65 - 74",22325,"Census","65 and over"
"59915",2016-07-01,"2016","75 - 84",12145,"Census","65 and over"
"59915",2016-07-01,"2016","85+",3785,"Census","65 and over"
"59915",2016-07-01,"2016","Total 65+",38260,"Census","65 and over"
"59915",2016-07-01,"2016","Total",190565,"Census","65 and over"
"59915",2021-07-01,"2021","65 - 74",27680,"Census","65 and over"
"59915",2021-07-01,"2021","75 - 84",15000,"Census","65 and over"
"59915",2021-07-01,"2021","85+",4855,"Census","65 and over"
"59915",2021-07-01,"2021","Total 65+",47535,"Census","65 and over"
"59915",2021-07-01,"2021","Total",218525,"Census","65 and over"
