"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59950",2006-07-01,"2006","65 - 74",760,"Census","65 and over"
"59950",2006-07-01,"2006","75 - 84",470,"Census","65 and over"
"59950",2006-07-01,"2006","85+",105,"Census","65 and over"
"59950",2006-07-01,"2006","Total 65+",1330,"Census","65 and over"
"59950",2006-07-01,"2006","Total",7550,"Census","65 and over"
"59950",2011-07-01,"2011","65 - 74",815,"Census","65 and over"
"59950",2011-07-01,"2011","75 - 84",520,"Census","65 and over"
"59950",2011-07-01,"2011","85+",150,"Census","65 and over"
"59950",2011-07-01,"2011","Total 65+",1485,"Census","65 and over"
"59950",2011-07-01,"2011","Total",7630,"Census","65 and over"
"59950",2016-07-01,"2016","65 - 74",1180,"Census","65 and over"
"59950",2016-07-01,"2016","75 - 84",610,"Census","65 and over"
"59950",2016-07-01,"2016","85+",175,"Census","65 and over"
"59950",2016-07-01,"2016","Total 65+",1965,"Census","65 and over"
"59950",2016-07-01,"2016","Total",7620,"Census","65 and over"
"59950",2021-07-01,"2021","65 - 74",1935,"Census","65 and over"
"59950",2021-07-01,"2021","75 - 84",975,"Census","65 and over"
"59950",2021-07-01,"2021","85+",215,"Census","65 and over"
"59950",2021-07-01,"2021","Total 65+",3130,"Census","65 and over"
"59950",2021-07-01,"2021","Total",10040,"Census","65 and over"
