"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48826",2016-07-01,"2016","65 - 74",715,"Census","65 and over"
"48826",2016-07-01,"2016","75 - 84",345,"Census","65 and over"
"48826",2016-07-01,"2016","85+",110,"Census","65 and over"
"48826",2016-07-01,"2016","Total 65+",1165,"Census","65 and over"
"48826",2016-07-01,"2016","Total",5150,"Census","65 and over"
"48826",2021-07-01,"2021","65 - 74",860,"Census","65 and over"
"48826",2021-07-01,"2021","75 - 84",470,"Census","65 and over"
"48826",2021-07-01,"2021","85+",125,"Census","65 and over"
"48826",2021-07-01,"2021","Total 65+",1460,"Census","65 and over"
"48826",2021-07-01,"2021","Total",5515,"Census","65 and over"
