"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59940",2006-07-01,"2006","65 - 74",2445,"Census","65 and over"
"59940",2006-07-01,"2006","75 - 84",1480,"Census","65 and over"
"59940",2006-07-01,"2006","85+",480,"Census","65 and over"
"59940",2006-07-01,"2006","Total 65+",4410,"Census","65 and over"
"59940",2006-07-01,"2006","Total",25300,"Census","65 and over"
"59940",2011-07-01,"2011","65 - 74",2920,"Census","65 and over"
"59940",2011-07-01,"2011","75 - 84",1635,"Census","65 and over"
"59940",2011-07-01,"2011","85+",570,"Census","65 and over"
"59940",2011-07-01,"2011","Total 65+",5120,"Census","65 and over"
"59940",2011-07-01,"2011","Total",25470,"Census","65 and over"
"59940",2016-07-01,"2016","65 - 74",3455,"Census","65 and over"
"59940",2016-07-01,"2016","75 - 84",1775,"Census","65 and over"
"59940",2016-07-01,"2016","85+",535,"Census","65 and over"
"59940",2016-07-01,"2016","Total 65+",5765,"Census","65 and over"
"59940",2016-07-01,"2016","Total",24715,"Census","65 and over"
"59940",2021-07-01,"2021","65 - 74",3995,"Census","65 and over"
"59940",2021-07-01,"2021","75 - 84",2135,"Census","65 and over"
"59940",2021-07-01,"2021","85+",620,"Census","65 and over"
"59940",2021-07-01,"2021","Total 65+",6750,"Census","65 and over"
"59940",2021-07-01,"2021","Total",25380,"Census","65 and over"
