"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35567",2006-07-01,"2006","65 - 74",1160,"Census","65 and over"
"35567",2006-07-01,"2006","75 - 84",755,"Census","65 and over"
"35567",2006-07-01,"2006","85+",215,"Census","65 and over"
"35567",2006-07-01,"2006","Total 65+",2125,"Census","65 and over"
"35567",2006-07-01,"2006","Total",7315,"Census","65 and over"
"35567",2011-07-01,"2011","65 - 74",1515,"Census","65 and over"
"35567",2011-07-01,"2011","75 - 84",1090,"Census","65 and over"
"35567",2011-07-01,"2011","85+",235,"Census","65 and over"
"35567",2011-07-01,"2011","Total 65+",2840,"Census","65 and over"
"35567",2011-07-01,"2011","Total",8335,"Census","65 and over"
"35567",2016-07-01,"2016","65 - 74",2005,"Census","65 and over"
"35567",2016-07-01,"2016","75 - 84",1080,"Census","65 and over"
"35567",2016-07-01,"2016","85+",420,"Census","65 and over"
"35567",2016-07-01,"2016","Total 65+",3510,"Census","65 and over"
"35567",2016-07-01,"2016","Total",9560,"Census","65 and over"
"35567",2021-07-01,"2021","65 - 74",2535,"Census","65 and over"
"35567",2021-07-01,"2021","75 - 84",1475,"Census","65 and over"
"35567",2021-07-01,"2021","85+",665,"Census","65 and over"
"35567",2021-07-01,"2021","Total 65+",4675,"Census","65 and over"
"35567",2021-07-01,"2021","Total",11175,"Census","65 and over"
