"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35575",2006-07-01,"2006","65 - 74",5445,"Census","65 and over"
"35575",2006-07-01,"2006","75 - 84",3410,"Census","65 and over"
"35575",2006-07-01,"2006","85+",975,"Census","65 and over"
"35575",2006-07-01,"2006","Total 65+",9840,"Census","65 and over"
"35575",2006-07-01,"2006","Total",63425,"Census","65 and over"
"35575",2011-07-01,"2011","65 - 74",5795,"Census","65 and over"
"35575",2011-07-01,"2011","75 - 84",3755,"Census","65 and over"
"35575",2011-07-01,"2011","85+",1335,"Census","65 and over"
"35575",2011-07-01,"2011","Total 65+",10885,"Census","65 and over"
"35575",2011-07-01,"2011","Total",64040,"Census","65 and over"
"35575",2016-07-01,"2016","65 - 74",7625,"Census","65 and over"
"35575",2016-07-01,"2016","75 - 84",4040,"Census","65 and over"
"35575",2016-07-01,"2016","85+",1360,"Census","65 and over"
"35575",2016-07-01,"2016","Total 65+",13035,"Census","65 and over"
"35575",2016-07-01,"2016","Total",68710,"Census","65 and over"
"35575",2021-07-01,"2021","65 - 74",8850,"Census","65 and over"
"35575",2021-07-01,"2021","75 - 84",4710,"Census","65 and over"
"35575",2021-07-01,"2021","85+",1530,"Census","65 and over"
"35575",2021-07-01,"2021","Total 65+",15090,"Census","65 and over"
"35575",2021-07-01,"2021","Total",70175,"Census","65 and over"
