"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"48805",2006-07-01,"2006","65 - 74",4845,"Census","65 and over"
"48805",2006-07-01,"2006","75 - 84",3670,"Census","65 and over"
"48805",2006-07-01,"2006","85+",1465,"Census","65 and over"
"48805",2006-07-01,"2006","Total 65+",9975,"Census","65 and over"
"48805",2006-07-01,"2006","Total",68820,"Census","65 and over"
"48805",2011-07-01,"2011","65 - 74",5540,"Census","65 and over"
"48805",2011-07-01,"2011","75 - 84",3745,"Census","65 and over"
"48805",2011-07-01,"2011","85+",1515,"Census","65 and over"
"48805",2011-07-01,"2011","Total 65+",10795,"Census","65 and over"
"48805",2011-07-01,"2011","Total",72810,"Census","65 and over"
"48805",2016-07-01,"2016","65 - 74",6855,"Census","65 and over"
"48805",2016-07-01,"2016","75 - 84",3485,"Census","65 and over"
"48805",2016-07-01,"2016","85+",1120,"Census","65 and over"
"48805",2016-07-01,"2016","Total 65+",11460,"Census","65 and over"
"48805",2016-07-01,"2016","Total",74670,"Census","65 and over"
"48805",2021-07-01,"2021","65 - 74",8815,"Census","65 and over"
"48805",2021-07-01,"2021","75 - 84",3975,"Census","65 and over"
"48805",2021-07-01,"2021","85+",1335,"Census","65 and over"
"48805",2021-07-01,"2021","Total 65+",14125,"Census","65 and over"
"48805",2021-07-01,"2021","Total",74590,"Census","65 and over"
