"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"10010",2006-07-01,"2006","65 - 74",725,"Census","65 and over"
"10010",2006-07-01,"2006","75 - 84",430,"Census","65 and over"
"10010",2006-07-01,"2006","85+",110,"Census","65 and over"
"10010",2006-07-01,"2006","Total 65+",1270,"Census","65 and over"
"10010",2006-07-01,"2006","Total",5310,"Census","65 and over"
"10010",2011-07-01,"2011","65 - 74",880,"Census","65 and over"
"10010",2011-07-01,"2011","75 - 84",555,"Census","65 and over"
"10010",2011-07-01,"2011","85+",85,"Census","65 and over"
"10010",2011-07-01,"2011","Total 65+",1510,"Census","65 and over"
"10010",2011-07-01,"2011","Total",5725,"Census","65 and over"
"10010",2016-07-01,"2016","65 - 74",1070,"Census","65 and over"
"10010",2016-07-01,"2016","75 - 84",545,"Census","65 and over"
"10010",2016-07-01,"2016","85+",190,"Census","65 and over"
"10010",2016-07-01,"2016","Total 65+",1800,"Census","65 and over"
"10010",2016-07-01,"2016","Total",6090,"Census","65 and over"
"10010",2021-07-01,"2021","65 - 74",1240,"Census","65 and over"
"10010",2021-07-01,"2021","75 - 84",655,"Census","65 and over"
"10010",2021-07-01,"2021","85+",160,"Census","65 and over"
"10010",2021-07-01,"2021","Total 65+",2055,"Census","65 and over"
"10010",2021-07-01,"2021","Total",6120,"Census","65 and over"
