"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"47705",2006-07-01,"2006","65 - 74",12580,"Census","65 and over"
"47705",2006-07-01,"2006","75 - 84",9355,"Census","65 and over"
"47705",2006-07-01,"2006","85+",3765,"Census","65 and over"
"47705",2006-07-01,"2006","Total 65+",25700,"Census","65 and over"
"47705",2006-07-01,"2006","Total",194970,"Census","65 and over"
"47705",2011-07-01,"2011","65 - 74",13735,"Census","65 and over"
"47705",2011-07-01,"2011","75 - 84",9510,"Census","65 and over"
"47705",2011-07-01,"2011","85+",4380,"Census","65 and over"
"47705",2011-07-01,"2011","Total 65+",27625,"Census","65 and over"
"47705",2011-07-01,"2011","Total",210560,"Census","65 and over"
"47705",2016-07-01,"2016","65 - 74",17130,"Census","65 and over"
"47705",2016-07-01,"2016","75 - 84",9120,"Census","65 and over"
"47705",2016-07-01,"2016","85+",3430,"Census","65 and over"
"47705",2016-07-01,"2016","Total 65+",29680,"Census","65 and over"
"47705",2016-07-01,"2016","Total",232615,"Census","65 and over"
"47705",2021-07-01,"2021","65 - 74",21965,"Census","65 and over"
"47705",2021-07-01,"2021","75 - 84",9965,"Census","65 and over"
"47705",2021-07-01,"2021","85+",4070,"Census","65 and over"
"47705",2021-07-01,"2021","Total 65+",35995,"Census","65 and over"
"47705",2021-07-01,"2021","Total",244950,"Census","65 and over"
