"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35535",2006-07-01,"2006","65 - 74",178725,"Census","65 and over"
"35535",2006-07-01,"2006","75 - 84",127265,"Census","65 and over"
"35535",2006-07-01,"2006","85+",33065,"Census","65 and over"
"35535",2006-07-01,"2006","Total 65+",339055,"Census","65 and over"
"35535",2006-07-01,"2006","Total",1801255,"Census","65 and over"
"35535",2011-07-01,"2011","65 - 74",212140,"Census","65 and over"
"35535",2011-07-01,"2011","75 - 84",137630,"Census","65 and over"
"35535",2011-07-01,"2011","85+",46270,"Census","65 and over"
"35535",2011-07-01,"2011","Total 65+",396040,"Census","65 and over"
"35535",2011-07-01,"2011","Total",1989695,"Census","65 and over"
"35535",2016-07-01,"2016","65 - 74",264505,"Census","65 and over"
"35535",2016-07-01,"2016","75 - 84",149385,"Census","65 and over"
"35535",2016-07-01,"2016","85+",58255,"Census","65 and over"
"35535",2016-07-01,"2016","Total 65+",472145,"Census","65 and over"
"35535",2016-07-01,"2016","Total",2135910,"Census","65 and over"
"35535",2021-07-01,"2021","65 - 74",317690,"Census","65 and over"
"35535",2021-07-01,"2021","75 - 84",172560,"Census","65 and over"
"35535",2021-07-01,"2021","85+",72910,"Census","65 and over"
"35535",2021-07-01,"2021","Total 65+",563165,"Census","65 and over"
"35535",2021-07-01,"2021","Total",2262475,"Census","65 and over"
