"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35555",2006-07-01,"2006","65 - 74",19640,"Census","65 and over"
"35555",2006-07-01,"2006","75 - 84",15305,"Census","65 and over"
"35555",2006-07-01,"2006","85+",4580,"Census","65 and over"
"35555",2006-07-01,"2006","Total 65+",39530,"Census","65 and over"
"35555",2006-07-01,"2006","Total",184950,"Census","65 and over"
"35555",2011-07-01,"2011","65 - 74",23010,"Census","65 and over"
"35555",2011-07-01,"2011","75 - 84",15460,"Census","65 and over"
"35555",2011-07-01,"2011","85+",5400,"Census","65 and over"
"35555",2011-07-01,"2011","Total 65+",43865,"Census","65 and over"
"35555",2011-07-01,"2011","Total",195060,"Census","65 and over"
"35555",2016-07-01,"2016","65 - 74",29215,"Census","65 and over"
"35555",2016-07-01,"2016","75 - 84",16815,"Census","65 and over"
"35555",2016-07-01,"2016","85+",6355,"Census","65 and over"
"35555",2016-07-01,"2016","Total 65+",52385,"Census","65 and over"
"35555",2016-07-01,"2016","Total",206450,"Census","65 and over"
"35555",2021-07-01,"2021","65 - 74",34820,"Census","65 and over"
"35555",2021-07-01,"2021","75 - 84",19730,"Census","65 and over"
"35555",2021-07-01,"2021","85+",7310,"Census","65 and over"
"35555",2021-07-01,"2021","Total 65+",61865,"Census","65 and over"
"35555",2021-07-01,"2021","Total",222240,"Census","65 and over"
