"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24462",2006-07-01,"2006","65 - 74",166775,"Census","65 and over"
"24462",2006-07-01,"2006","75 - 84",114850,"Census","65 and over"
"24462",2006-07-01,"2006","85+",28945,"Census","65 and over"
"24462",2006-07-01,"2006","Total 65+",310575,"Census","65 and over"
"24462",2006-07-01,"2006","Total",1525745,"Census","65 and over"
"24462",2011-07-01,"2011","65 - 74",190290,"Census","65 and over"
"24462",2011-07-01,"2011","75 - 84",117800,"Census","65 and over"
"24462",2011-07-01,"2011","85+",33865,"Census","65 and over"
"24462",2011-07-01,"2011","Total 65+",341955,"Census","65 and over"
"24462",2011-07-01,"2011","Total",1613290,"Census","65 and over"
"24462",2016-07-01,"2016","65 - 74",233565,"Census","65 and over"
"24462",2016-07-01,"2016","75 - 84",125860,"Census","65 and over"
"24462",2016-07-01,"2016","85+",42470,"Census","65 and over"
"24462",2016-07-01,"2016","Total 65+",401890,"Census","65 and over"
"24462",2016-07-01,"2016","Total",1727310,"Census","65 and over"
"24462",2021-07-01,"2021","65 - 74",267760,"Census","65 and over"
"24462",2021-07-01,"2021","75 - 84",150245,"Census","65 and over"
"24462",2021-07-01,"2021","85+",52290,"Census","65 and over"
"24462",2021-07-01,"2021","Total 65+",470300,"Census","65 and over"
"24462",2021-07-01,"2021","Total",1835705,"Census","65 and over"
