"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"48826",2016-07-01,"2016","65 - 74",1150,"Census","65 and over"
"48826",2016-07-01,"2016","75 - 84",555,"Census","65 and over"
"48826",2016-07-01,"2016","85+",135,"Census","65 and over"
"48826",2016-07-01,"2016","Total 65+",1845,"Census","65 and over"
"48826",2016-07-01,"2016","Total",13395,"Census","65 and over"
"48826",2021-07-01,"2021","65 - 74",1455,"Census","65 and over"
"48826",2021-07-01,"2021","75 - 84",750,"Census","65 and over"
"48826",2021-07-01,"2021","85+",155,"Census","65 and over"
"48826",2021-07-01,"2021","Total 65+",2355,"Census","65 and over"
"48826",2021-07-01,"2021","Total",14105,"Census","65 and over"
