"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"12225",2006-07-01,"2006","65 - 74",10010,"Census","65 and over"
"12225",2006-07-01,"2006","75 - 84",6265,"Census","65 and over"
"12225",2006-07-01,"2006","85+",2510,"Census","65 and over"
"12225",2006-07-01,"2006","Total 65+",18790,"Census","65 and over"
"12225",2006-07-01,"2006","Total",105925,"Census","65 and over"
"12225",2011-07-01,"2011","65 - 74",10755,"Census","65 and over"
"12225",2011-07-01,"2011","75 - 84",6235,"Census","65 and over"
"12225",2011-07-01,"2011","85+",2665,"Census","65 and over"
"12225",2011-07-01,"2011","Total 65+",19650,"Census","65 and over"
"12225",2011-07-01,"2011","Total",101620,"Census","65 and over"
"12225",2016-07-01,"2016","65 - 74",12770,"Census","65 and over"
"12225",2016-07-01,"2016","75 - 84",6450,"Census","65 and over"
"12225",2016-07-01,"2016","85+",2070,"Census","65 and over"
"12225",2016-07-01,"2016","Total 65+",21285,"Census","65 and over"
"12225",2016-07-01,"2016","Total",96985,"Census","65 and over"
"12225",2021-07-01,"2021","65 - 74",14740,"Census","65 and over"
"12225",2021-07-01,"2021","75 - 84",7160,"Census","65 and over"
"12225",2021-07-01,"2021","85+",2200,"Census","65 and over"
"12225",2021-07-01,"2021","Total 65+",24105,"Census","65 and over"
"12225",2021-07-01,"2021","Total",96640,"Census","65 and over"
