"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59950",2006-07-01,"2006","65 - 74",1245,"Census","65 and over"
"59950",2006-07-01,"2006","75 - 84",710,"Census","65 and over"
"59950",2006-07-01,"2006","85+",195,"Census","65 and over"
"59950",2006-07-01,"2006","Total 65+",2150,"Census","65 and over"
"59950",2006-07-01,"2006","Total",18760,"Census","65 and over"
"59950",2011-07-01,"2011","65 - 74",1450,"Census","65 and over"
"59950",2011-07-01,"2011","75 - 84",815,"Census","65 and over"
"59950",2011-07-01,"2011","85+",275,"Census","65 and over"
"59950",2011-07-01,"2011","Total 65+",2545,"Census","65 and over"
"59950",2011-07-01,"2011","Total",18480,"Census","65 and over"
"59950",2016-07-01,"2016","65 - 74",1915,"Census","65 and over"
"59950",2016-07-01,"2016","75 - 84",845,"Census","65 and over"
"59950",2016-07-01,"2016","85+",230,"Census","65 and over"
"59950",2016-07-01,"2016","Total 65+",2985,"Census","65 and over"
"59950",2016-07-01,"2016","Total",17835,"Census","65 and over"
"59950",2021-07-01,"2021","65 - 74",3080,"Census","65 and over"
"59950",2021-07-01,"2021","75 - 84",1415,"Census","65 and over"
"59950",2021-07-01,"2021","85+",295,"Census","65 and over"
"59950",2021-07-01,"2021","Total 65+",4790,"Census","65 and over"
"59950",2021-07-01,"2021","Total",23335,"Census","65 and over"
