"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"13329",2006-07-01,"2006","65 - 74",2165,"Census","65 and over"
"13329",2006-07-01,"2006","75 - 84",1340,"Census","65 and over"
"13329",2006-07-01,"2006","85+",505,"Census","65 and over"
"13329",2006-07-01,"2006","Total 65+",4010,"Census","65 and over"
"13329",2006-07-01,"2006","Total",24735,"Census","65 and over"
"13329",2011-07-01,"2011","65 - 74",2845,"Census","65 and over"
"13329",2011-07-01,"2011","75 - 84",1700,"Census","65 and over"
"13329",2011-07-01,"2011","85+",640,"Census","65 and over"
"13329",2011-07-01,"2011","Total 65+",5185,"Census","65 and over"
"13329",2011-07-01,"2011","Total",28115,"Census","65 and over"
"13329",2016-07-01,"2016","65 - 74",3665,"Census","65 and over"
"13329",2016-07-01,"2016","75 - 84",1765,"Census","65 and over"
"13329",2016-07-01,"2016","85+",505,"Census","65 and over"
"13329",2016-07-01,"2016","Total 65+",5935,"Census","65 and over"
"13329",2016-07-01,"2016","Total",27065,"Census","65 and over"
"13329",2021-07-01,"2021","65 - 74",4260,"Census","65 and over"
"13329",2021-07-01,"2021","75 - 84",2005,"Census","65 and over"
"13329",2021-07-01,"2021","85+",590,"Census","65 and over"
"13329",2021-07-01,"2021","Total 65+",6855,"Census","65 and over"
"13329",2021-07-01,"2021","Total",27040,"Census","65 and over"
