"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35537",2006-07-01,"2006","65 - 74",52455,"Census","65 and over"
"35537",2006-07-01,"2006","75 - 84",39500,"Census","65 and over"
"35537",2006-07-01,"2006","85+",12475,"Census","65 and over"
"35537",2006-07-01,"2006","Total 65+",104440,"Census","65 and over"
"35537",2006-07-01,"2006","Total",692910,"Census","65 and over"
"35537",2011-07-01,"2011","65 - 74",58950,"Census","65 and over"
"35537",2011-07-01,"2011","75 - 84",40095,"Census","65 and over"
"35537",2011-07-01,"2011","85+",16515,"Census","65 and over"
"35537",2011-07-01,"2011","Total 65+",115565,"Census","65 and over"
"35537",2011-07-01,"2011","Total",721050,"Census","65 and over"
"35537",2016-07-01,"2016","65 - 74",70670,"Census","65 and over"
"35537",2016-07-01,"2016","75 - 84",39205,"Census","65 and over"
"35537",2016-07-01,"2016","85+",14460,"Census","65 and over"
"35537",2016-07-01,"2016","Total 65+",124330,"Census","65 and over"
"35537",2016-07-01,"2016","Total",734880,"Census","65 and over"
"35537",2021-07-01,"2021","65 - 74",80475,"Census","65 and over"
"35537",2021-07-01,"2021","75 - 84",44840,"Census","65 and over"
"35537",2021-07-01,"2021","85+",15805,"Census","65 and over"
"35537",2021-07-01,"2021","Total 65+",141120,"Census","65 and over"
"35537",2021-07-01,"2021","Total",773440,"Census","65 and over"
