"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"12215",2006-07-01,"2006","65 - 74",3785,"Census","65 and over"
"12215",2006-07-01,"2006","75 - 84",2475,"Census","65 and over"
"12215",2006-07-01,"2006","85+",1030,"Census","65 and over"
"12215",2006-07-01,"2006","Total 65+",7285,"Census","65 and over"
"12215",2006-07-01,"2006","Total",45080,"Census","65 and over"
"12215",2011-07-01,"2011","65 - 74",4550,"Census","65 and over"
"12215",2011-07-01,"2011","75 - 84",2515,"Census","65 and over"
"12215",2011-07-01,"2011","85+",1060,"Census","65 and over"
"12215",2011-07-01,"2011","Total 65+",8130,"Census","65 and over"
"12215",2011-07-01,"2011","Total",45890,"Census","65 and over"
"12215",2016-07-01,"2016","65 - 74",5495,"Census","65 and over"
"12215",2016-07-01,"2016","75 - 84",2755,"Census","65 and over"
"12215",2016-07-01,"2016","85+",855,"Census","65 and over"
"12215",2016-07-01,"2016","Total 65+",9105,"Census","65 and over"
"12215",2016-07-01,"2016","Total",44900,"Census","65 and over"
"12215",2021-07-01,"2021","65 - 74",6180,"Census","65 and over"
"12215",2021-07-01,"2021","75 - 84",3280,"Census","65 and over"
"12215",2021-07-01,"2021","85+",1040,"Census","65 and over"
"12215",2021-07-01,"2021","Total 65+",10505,"Census","65 and over"
"12215",2021-07-01,"2021","Total",45325,"Census","65 and over"
