"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48825",2006-07-01,"2006","65 - 74",31670,"Census","65 and over"
"48825",2006-07-01,"2006","75 - 84",21965,"Census","65 and over"
"48825",2006-07-01,"2006","85+",6015,"Census","65 and over"
"48825",2006-07-01,"2006","Total 65+",59640,"Census","65 and over"
"48825",2006-07-01,"2006","Total",415605,"Census","65 and over"
"48825",2011-07-01,"2011","65 - 74",37305,"Census","65 and over"
"48825",2011-07-01,"2011","75 - 84",23315,"Census","65 and over"
"48825",2011-07-01,"2011","85+",6925,"Census","65 and over"
"48825",2011-07-01,"2011","Total 65+",67550,"Census","65 and over"
"48825",2011-07-01,"2011","Total",464000,"Census","65 and over"
"48825",2016-07-01,"2016","65 - 74",51455,"Census","65 and over"
"48825",2016-07-01,"2016","75 - 84",24935,"Census","65 and over"
"48825",2016-07-01,"2016","85+",8665,"Census","65 and over"
"48825",2016-07-01,"2016","Total 65+",85060,"Census","65 and over"
"48825",2016-07-01,"2016","Total",519695,"Census","65 and over"
"48825",2021-07-01,"2021","65 - 74",70925,"Census","65 and over"
"48825",2021-07-01,"2021","75 - 84",30990,"Census","65 and over"
"48825",2021-07-01,"2021","85+",11095,"Census","65 and over"
"48825",2021-07-01,"2021","Total 65+",113015,"Census","65 and over"
"48825",2021-07-01,"2021","Total",563440,"Census","65 and over"
