"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35598",2006-07-01,"2006","65 - 74",785,"Census","65 and over"
"35598",2006-07-01,"2006","75 - 84",640,"Census","65 and over"
"35598",2006-07-01,"2006","85+",220,"Census","65 and over"
"35598",2006-07-01,"2006","Total 65+",1650,"Census","65 and over"
"35598",2006-07-01,"2006","Total",6250,"Census","65 and over"
"35598",2011-07-01,"2011","65 - 74",785,"Census","65 and over"
"35598",2011-07-01,"2011","75 - 84",570,"Census","65 and over"
"35598",2011-07-01,"2011","85+",340,"Census","65 and over"
"35598",2011-07-01,"2011","Total 65+",1700,"Census","65 and over"
"35598",2011-07-01,"2011","Total",6520,"Census","65 and over"
"35598",2016-07-01,"2016","65 - 74",980,"Census","65 and over"
"35598",2016-07-01,"2016","75 - 84",610,"Census","65 and over"
"35598",2016-07-01,"2016","85+",275,"Census","65 and over"
"35598",2016-07-01,"2016","Total 65+",1865,"Census","65 and over"
"35598",2016-07-01,"2016","Total",6475,"Census","65 and over"
"35598",2021-07-01,"2021","65 - 74",1100,"Census","65 and over"
"35598",2021-07-01,"2021","75 - 84",645,"Census","65 and over"
"35598",2021-07-01,"2021","85+",250,"Census","65 and over"
"35598",2021-07-01,"2021","Total 65+",2000,"Census","65 and over"
"35598",2021-07-01,"2021","Total",6510,"Census","65 and over"
