"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35556",2006-07-01,"2006","65 - 74",5600,"Census","65 and over"
"35556",2006-07-01,"2006","75 - 84",4125,"Census","65 and over"
"35556",2006-07-01,"2006","85+",1170,"Census","65 and over"
"35556",2006-07-01,"2006","Total 65+",10900,"Census","65 and over"
"35556",2006-07-01,"2006","Total",43670,"Census","65 and over"
"35556",2011-07-01,"2011","65 - 74",6100,"Census","65 and over"
"35556",2011-07-01,"2011","75 - 84",4145,"Census","65 and over"
"35556",2011-07-01,"2011","85+",1230,"Census","65 and over"
"35556",2011-07-01,"2011","Total 65+",11475,"Census","65 and over"
"35556",2011-07-01,"2011","Total",42990,"Census","65 and over"
"35556",2016-07-01,"2016","65 - 74",7320,"Census","65 and over"
"35556",2016-07-01,"2016","75 - 84",4225,"Census","65 and over"
"35556",2016-07-01,"2016","85+",1685,"Census","65 and over"
"35556",2016-07-01,"2016","Total 65+",13225,"Census","65 and over"
"35556",2016-07-01,"2016","Total",43175,"Census","65 and over"
"35556",2021-07-01,"2021","65 - 74",8630,"Census","65 and over"
"35556",2021-07-01,"2021","75 - 84",4790,"Census","65 and over"
"35556",2021-07-01,"2021","85+",1710,"Census","65 and over"
"35556",2021-07-01,"2021","Total 65+",15135,"Census","65 and over"
"35556",2021-07-01,"2021","Total",44180,"Census","65 and over"
