"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35541",2006-07-01,"2006","65 - 74",26830,"Census","65 and over"
"35541",2006-07-01,"2006","75 - 84",19010,"Census","65 and over"
"35541",2006-07-01,"2006","85+",6430,"Census","65 and over"
"35541",2006-07-01,"2006","Total 65+",52270,"Census","65 and over"
"35541",2006-07-01,"2006","Total",451235,"Census","65 and over"
"35541",2011-07-01,"2011","65 - 74",31775,"Census","65 and over"
"35541",2011-07-01,"2011","75 - 84",19665,"Census","65 and over"
"35541",2011-07-01,"2011","85+",8015,"Census","65 and over"
"35541",2011-07-01,"2011","Total 65+",59460,"Census","65 and over"
"35541",2011-07-01,"2011","Total",477160,"Census","65 and over"
"35541",2016-07-01,"2016","65 - 74",42110,"Census","65 and over"
"35541",2016-07-01,"2016","75 - 84",21110,"Census","65 and over"
"35541",2016-07-01,"2016","85+",6925,"Census","65 and over"
"35541",2016-07-01,"2016","Total 65+",70150,"Census","65 and over"
"35541",2016-07-01,"2016","Total",516080,"Census","65 and over"
"35541",2021-07-01,"2021","65 - 74",50345,"Census","65 and over"
"35541",2021-07-01,"2021","75 - 84",26010,"Census","65 and over"
"35541",2021-07-01,"2021","85+",8265,"Census","65 and over"
"35541",2021-07-01,"2021","Total 65+",84620,"Census","65 and over"
"35541",2021-07-01,"2021","Total",568065,"Census","65 and over"
