"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35532",2006-07-01,"2006","65 - 74",19740,"Census","65 and over"
"35532",2006-07-01,"2006","75 - 84",13420,"Census","65 and over"
"35532",2006-07-01,"2006","85+",3930,"Census","65 and over"
"35532",2006-07-01,"2006","Total 65+",37090,"Census","65 and over"
"35532",2006-07-01,"2006","Total",330590,"Census","65 and over"
"35532",2011-07-01,"2011","65 - 74",24025,"Census","65 and over"
"35532",2011-07-01,"2011","75 - 84",14925,"Census","65 and over"
"35532",2011-07-01,"2011","85+",5665,"Census","65 and over"
"35532",2011-07-01,"2011","Total 65+",44620,"Census","65 and over"
"35532",2011-07-01,"2011","Total",356180,"Census","65 and over"
"35532",2016-07-01,"2016","65 - 74",31375,"Census","65 and over"
"35532",2016-07-01,"2016","75 - 84",16040,"Census","65 and over"
"35532",2016-07-01,"2016","85+",5205,"Census","65 and over"
"35532",2016-07-01,"2016","Total 65+",52625,"Census","65 and over"
"35532",2016-07-01,"2016","Total",375605,"Census","65 and over"
"35532",2021-07-01,"2021","65 - 74",37090,"Census","65 and over"
"35532",2021-07-01,"2021","75 - 84",18715,"Census","65 and over"
"35532",2021-07-01,"2021","85+",6710,"Census","65 and over"
"35532",2021-07-01,"2021","Total 65+",62515,"Census","65 and over"
"35532",2021-07-01,"2021","Total",411405,"Census","65 and over"
