"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"13330",2006-07-01,"2006","65 - 74",1565,"Census","65 and over"
"13330",2006-07-01,"2006","75 - 84",1070,"Census","65 and over"
"13330",2006-07-01,"2006","85+",340,"Census","65 and over"
"13330",2006-07-01,"2006","Total 65+",2970,"Census","65 and over"
"13330",2006-07-01,"2006","Total",17885,"Census","65 and over"
"13330",2011-07-01,"2011","65 - 74",1725,"Census","65 and over"
"13330",2011-07-01,"2011","75 - 84",1185,"Census","65 and over"
"13330",2011-07-01,"2011","85+",425,"Census","65 and over"
"13330",2011-07-01,"2011","Total 65+",3330,"Census","65 and over"
"13330",2011-07-01,"2011","Total",17840,"Census","65 and over"
"13330",2016-07-01,"2016","65 - 74",1990,"Census","65 and over"
"13330",2016-07-01,"2016","75 - 84",980,"Census","65 and over"
"13330",2016-07-01,"2016","85+",240,"Census","65 and over"
"13330",2016-07-01,"2016","Total 65+",3205,"Census","65 and over"
"13330",2016-07-01,"2016","Total",15145,"Census","65 and over"
"13330",2021-07-01,"2021","65 - 74",2080,"Census","65 and over"
"13330",2021-07-01,"2021","75 - 84",890,"Census","65 and over"
"13330",2021-07-01,"2021","85+",300,"Census","65 and over"
"13330",2021-07-01,"2021","Total 65+",3275,"Census","65 and over"
"13330",2021-07-01,"2021","Total",12655,"Census","65 and over"
