"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24447",2006-07-01,"2006","65 - 74",3715,"Census","65 and over"
"24447",2006-07-01,"2006","75 - 84",2505,"Census","65 and over"
"24447",2006-07-01,"2006","85+",595,"Census","65 and over"
"24447",2006-07-01,"2006","Total 65+",6815,"Census","65 and over"
"24447",2006-07-01,"2006","Total",33705,"Census","65 and over"
"24447",2011-07-01,"2011","65 - 74",5065,"Census","65 and over"
"24447",2011-07-01,"2011","75 - 84",2780,"Census","65 and over"
"24447",2011-07-01,"2011","85+",845,"Census","65 and over"
"24447",2011-07-01,"2011","Total 65+",8695,"Census","65 and over"
"24447",2011-07-01,"2011","Total",38790,"Census","65 and over"
"24447",2016-07-01,"2016","65 - 74",7195,"Census","65 and over"
"24447",2016-07-01,"2016","75 - 84",2650,"Census","65 and over"
"24447",2016-07-01,"2016","85+",805,"Census","65 and over"
"24447",2016-07-01,"2016","Total 65+",10660,"Census","65 and over"
"24447",2016-07-01,"2016","Total",42270,"Census","65 and over"
"24447",2021-07-01,"2021","65 - 74",8455,"Census","65 and over"
"24447",2021-07-01,"2021","75 - 84",4145,"Census","65 and over"
"24447",2021-07-01,"2021","85+",1060,"Census","65 and over"
"24447",2021-07-01,"2021","Total 65+",13655,"Census","65 and over"
"24447",2021-07-01,"2021","Total",45700,"Census","65 and over"
