"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35562",2006-07-01,"2006","65 - 74",4770,"Census","65 and over"
"35562",2006-07-01,"2006","75 - 84",3815,"Census","65 and over"
"35562",2006-07-01,"2006","85+",920,"Census","65 and over"
"35562",2006-07-01,"2006","Total 65+",9505,"Census","65 and over"
"35562",2006-07-01,"2006","Total",36845,"Census","65 and over"
"35562",2011-07-01,"2011","65 - 74",5395,"Census","65 and over"
"35562",2011-07-01,"2011","75 - 84",3865,"Census","65 and over"
"35562",2011-07-01,"2011","85+",1315,"Census","65 and over"
"35562",2011-07-01,"2011","Total 65+",10575,"Census","65 and over"
"35562",2011-07-01,"2011","Total",38305,"Census","65 and over"
"35562",2016-07-01,"2016","65 - 74",7240,"Census","65 and over"
"35562",2016-07-01,"2016","75 - 84",4100,"Census","65 and over"
"35562",2016-07-01,"2016","85+",1620,"Census","65 and over"
"35562",2016-07-01,"2016","Total 65+",12960,"Census","65 and over"
"35562",2016-07-01,"2016","Total",41990,"Census","65 and over"
"35562",2021-07-01,"2021","65 - 74",8395,"Census","65 and over"
"35562",2021-07-01,"2021","75 - 84",4745,"Census","65 and over"
"35562",2021-07-01,"2021","85+",1810,"Census","65 and over"
"35562",2021-07-01,"2021","Total 65+",14950,"Census","65 and over"
"35562",2021-07-01,"2021","Total",42585,"Census","65 and over"
