"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"47715",2006-07-01,"2006","65 - 74",2680,"Census","65 and over"
"47715",2006-07-01,"2006","75 - 84",2500,"Census","65 and over"
"47715",2006-07-01,"2006","85+",1275,"Census","65 and over"
"47715",2006-07-01,"2006","Total 65+",6460,"Census","65 and over"
"47715",2006-07-01,"2006","Total",33360,"Census","65 and over"
"47715",2011-07-01,"2011","65 - 74",2735,"Census","65 and over"
"47715",2011-07-01,"2011","75 - 84",2330,"Census","65 and over"
"47715",2011-07-01,"2011","85+",1335,"Census","65 and over"
"47715",2011-07-01,"2011","Total 65+",6405,"Census","65 and over"
"47715",2011-07-01,"2011","Total",34420,"Census","65 and over"
"47715",2016-07-01,"2016","65 - 74",3120,"Census","65 and over"
"47715",2016-07-01,"2016","75 - 84",1950,"Census","65 and over"
"47715",2016-07-01,"2016","85+",805,"Census","65 and over"
"47715",2016-07-01,"2016","Total 65+",5875,"Census","65 and over"
"47715",2016-07-01,"2016","Total",34020,"Census","65 and over"
"47715",2021-07-01,"2021","65 - 74",3960,"Census","65 and over"
"47715",2021-07-01,"2021","75 - 84",1945,"Census","65 and over"
"47715",2021-07-01,"2021","85+",810,"Census","65 and over"
"47715",2021-07-01,"2021","Total 65+",6720,"Census","65 and over"
"47715",2021-07-01,"2021","Total",34160,"Census","65 and over"
