"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24408",2006-07-01,"2006","65 - 74",12600,"Census","65 and over"
"24408",2006-07-01,"2006","75 - 84",8210,"Census","65 and over"
"24408",2006-07-01,"2006","85+",2110,"Census","65 and over"
"24408",2006-07-01,"2006","Total 65+",22925,"Census","65 and over"
"24408",2006-07-01,"2006","Total",151645,"Census","65 and over"
"24408",2011-07-01,"2011","65 - 74",15360,"Census","65 and over"
"24408",2011-07-01,"2011","75 - 84",9100,"Census","65 and over"
"24408",2011-07-01,"2011","85+",3075,"Census","65 and over"
"24408",2011-07-01,"2011","Total 65+",27535,"Census","65 and over"
"24408",2011-07-01,"2011","Total",157790,"Census","65 and over"
"24408",2016-07-01,"2016","65 - 74",19085,"Census","65 and over"
"24408",2016-07-01,"2016","75 - 84",8770,"Census","65 and over"
"24408",2016-07-01,"2016","85+",2275,"Census","65 and over"
"24408",2016-07-01,"2016","Total 65+",30130,"Census","65 and over"
"24408",2016-07-01,"2016","Total",157165,"Census","65 and over"
"24408",2021-07-01,"2021","65 - 74",22680,"Census","65 and over"
"24408",2021-07-01,"2021","75 - 84",10960,"Census","65 and over"
"24408",2021-07-01,"2021","85+",2790,"Census","65 and over"
"24408",2021-07-01,"2021","Total 65+",36430,"Census","65 and over"
"24408",2021-07-01,"2021","Total",157895,"Census","65 and over"
