"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24410",2006-07-01,"2006","65 - 74",1775,"Census","65 and over"
"24410",2006-07-01,"2006","75 - 84",1145,"Census","65 and over"
"24410",2006-07-01,"2006","85+",255,"Census","65 and over"
"24410",2006-07-01,"2006","Total 65+",3170,"Census","65 and over"
"24410",2006-07-01,"2006","Total",13735,"Census","65 and over"
"24410",2011-07-01,"2011","65 - 74",1990,"Census","65 and over"
"24410",2011-07-01,"2011","75 - 84",1105,"Census","65 and over"
"24410",2011-07-01,"2011","85+",210,"Census","65 and over"
"24410",2011-07-01,"2011","Total 65+",3305,"Census","65 and over"
"24410",2011-07-01,"2011","Total",14125,"Census","65 and over"
"24410",2016-07-01,"2016","65 - 74",2255,"Census","65 and over"
"24410",2016-07-01,"2016","75 - 84",1370,"Census","65 and over"
"24410",2016-07-01,"2016","85+",350,"Census","65 and over"
"24410",2016-07-01,"2016","Total 65+",3965,"Census","65 and over"
"24410",2016-07-01,"2016","Total",14465,"Census","65 and over"
"24410",2021-07-01,"2021","65 - 74",2615,"Census","65 and over"
"24410",2021-07-01,"2021","75 - 84",1435,"Census","65 and over"
"24410",2021-07-01,"2021","85+",335,"Census","65 and over"
"24410",2021-07-01,"2021","Total 65+",4385,"Census","65 and over"
"24410",2021-07-01,"2021","Total",13815,"Census","65 and over"
