"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35569",2006-07-01,"2006","65 - 74",3810,"Census","65 and over"
"35569",2006-07-01,"2006","75 - 84",2850,"Census","65 and over"
"35569",2006-07-01,"2006","85+",1090,"Census","65 and over"
"35569",2006-07-01,"2006","Total 65+",7755,"Census","65 and over"
"35569",2006-07-01,"2006","Total",40535,"Census","65 and over"
"35569",2011-07-01,"2011","65 - 74",4305,"Census","65 and over"
"35569",2011-07-01,"2011","75 - 84",2940,"Census","65 and over"
"35569",2011-07-01,"2011","85+",1345,"Census","65 and over"
"35569",2011-07-01,"2011","Total 65+",8585,"Census","65 and over"
"35569",2011-07-01,"2011","Total",40730,"Census","65 and over"
"35569",2016-07-01,"2016","65 - 74",3495,"Census","65 and over"
"35569",2016-07-01,"2016","75 - 84",2190,"Census","65 and over"
"35569",2016-07-01,"2016","85+",790,"Census","65 and over"
"35569",2016-07-01,"2016","Total 65+",6475,"Census","65 and over"
"35569",2016-07-01,"2016","Total",29955,"Census","65 and over"
"35569",2021-07-01,"2021","65 - 74",4265,"Census","65 and over"
"35569",2021-07-01,"2021","75 - 84",2480,"Census","65 and over"
"35569",2021-07-01,"2021","85+",1045,"Census","65 and over"
"35569",2021-07-01,"2021","Total 65+",7795,"Census","65 and over"
"35569",2021-07-01,"2021","Total",32270,"Census","65 and over"
