"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"46602",2006-07-01,"2006","65 - 74",46205,"Census","65 and over"
"46602",2006-07-01,"2006","75 - 84",35685,"Census","65 and over"
"46602",2006-07-01,"2006","85+",14040,"Census","65 and over"
"46602",2006-07-01,"2006","Total 65+",95930,"Census","65 and over"
"46602",2006-07-01,"2006","Total",694665,"Census","65 and over"
"46602",2011-07-01,"2011","65 - 74",52090,"Census","65 and over"
"46602",2011-07-01,"2011","75 - 84",34655,"Census","65 and over"
"46602",2011-07-01,"2011","85+",16110,"Census","65 and over"
"46602",2011-07-01,"2011","Total 65+",102855,"Census","65 and over"
"46602",2011-07-01,"2011","Total",730020,"Census","65 and over"
"46602",2016-07-01,"2016","65 - 74",65435,"Census","65 and over"
"46602",2016-07-01,"2016","75 - 84",32040,"Census","65 and over"
"46602",2016-07-01,"2016","85+",11685,"Census","65 and over"
"46602",2016-07-01,"2016","Total 65+",109155,"Census","65 and over"
"46602",2016-07-01,"2016","Total",761540,"Census","65 and over"
"46602",2021-07-01,"2021","65 - 74",80110,"Census","65 and over"
"46602",2021-07-01,"2021","75 - 84",38530,"Census","65 and over"
"46602",2021-07-01,"2021","85+",12795,"Census","65 and over"
"46602",2021-07-01,"2021","Total 65+",131425,"Census","65 and over"
"46602",2021-07-01,"2021","Total",819715,"Census","65 and over"
