"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"13335",2006-07-01,"2006","65 - 74",1835,"Census","65 and over"
"13335",2006-07-01,"2006","75 - 84",1170,"Census","65 and over"
"13335",2006-07-01,"2006","85+",335,"Census","65 and over"
"13335",2006-07-01,"2006","Total 65+",3345,"Census","65 and over"
"13335",2006-07-01,"2006","Total",21440,"Census","65 and over"
"13335",2011-07-01,"2011","65 - 74",2210,"Census","65 and over"
"13335",2011-07-01,"2011","75 - 84",1330,"Census","65 and over"
"13335",2011-07-01,"2011","85+",515,"Census","65 and over"
"13335",2011-07-01,"2011","Total 65+",4055,"Census","65 and over"
"13335",2011-07-01,"2011","Total",21900,"Census","65 and over"
"13335",2016-07-01,"2016","65 - 74",3165,"Census","65 and over"
"13335",2016-07-01,"2016","75 - 84",1285,"Census","65 and over"
"13335",2016-07-01,"2016","85+",285,"Census","65 and over"
"13335",2016-07-01,"2016","Total 65+",4730,"Census","65 and over"
"13335",2016-07-01,"2016","Total",22530,"Census","65 and over"
"13335",2021-07-01,"2021","65 - 74",3545,"Census","65 and over"
"13335",2021-07-01,"2021","75 - 84",1580,"Census","65 and over"
"13335",2021-07-01,"2021","85+",370,"Census","65 and over"
"13335",2021-07-01,"2021","Total 65+",5495,"Census","65 and over"
"13335",2021-07-01,"2021","Total",20930,"Census","65 and over"
