"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35580",2006-07-01,"2006","65 - 74",8150,"Census","65 and over"
"35580",2006-07-01,"2006","75 - 84",5590,"Census","65 and over"
"35580",2006-07-01,"2006","85+",1230,"Census","65 and over"
"35580",2006-07-01,"2006","Total 65+",14975,"Census","65 and over"
"35580",2006-07-01,"2006","Total",65080,"Census","65 and over"
"35580",2011-07-01,"2011","65 - 74",8565,"Census","65 and over"
"35580",2011-07-01,"2011","75 - 84",6065,"Census","65 and over"
"35580",2011-07-01,"2011","85+",1630,"Census","65 and over"
"35580",2011-07-01,"2011","Total 65+",16260,"Census","65 and over"
"35580",2011-07-01,"2011","Total",67770,"Census","65 and over"
"35580",2016-07-01,"2016","65 - 74",10465,"Census","65 and over"
"35580",2016-07-01,"2016","75 - 84",6190,"Census","65 and over"
"35580",2016-07-01,"2016","85+",2205,"Census","65 and over"
"35580",2016-07-01,"2016","Total 65+",18860,"Census","65 and over"
"35580",2016-07-01,"2016","Total",70445,"Census","65 and over"
"35580",2021-07-01,"2021","65 - 74",11950,"Census","65 and over"
"35580",2021-07-01,"2021","75 - 84",6935,"Census","65 and over"
"35580",2021-07-01,"2021","85+",2615,"Census","65 and over"
"35580",2021-07-01,"2021","Total 65+",21500,"Census","65 and over"
"35580",2021-07-01,"2021","Total",73385,"Census","65 and over"
