"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"46640",2006-07-01,"2006","65 - 74",220,"Census","65 and over"
"46640",2006-07-01,"2006","75 - 84",60,"Census","65 and over"
"46640",2006-07-01,"2006","85+",10,"Census","65 and over"
"46640",2006-07-01,"2006","Total 65+",295,"Census","65 and over"
"46640",2006-07-01,"2006","Total",4875,"Census","65 and over"
"46640",2011-07-01,"2011","65 - 74",305,"Census","65 and over"
"46640",2011-07-01,"2011","75 - 84",60,"Census","65 and over"
"46640",2011-07-01,"2011","85+",0,"Census","65 and over"
"46640",2011-07-01,"2011","Total 65+",375,"Census","65 and over"
"46640",2011-07-01,"2011","Total",4760,"Census","65 and over"
"46640",2016-07-01,"2016","65 - 74",375,"Census","65 and over"
"46640",2016-07-01,"2016","75 - 84",105,"Census","65 and over"
"46640",2016-07-01,"2016","85+",15,"Census","65 and over"
"46640",2016-07-01,"2016","Total 65+",495,"Census","65 and over"
"46640",2016-07-01,"2016","Total",4910,"Census","65 and over"
"46640",2021-07-01,"2021","65 - 74",445,"Census","65 and over"
"46640",2021-07-01,"2021","75 - 84",190,"Census","65 and over"
"46640",2021-07-01,"2021","85+",30,"Census","65 and over"
"46640",2021-07-01,"2021","Total 65+",665,"Census","65 and over"
"46640",2021-07-01,"2021","Total",4675,"Census","65 and over"
