"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24430",2006-07-01,"2006","65 - 74",2995,"Census","65 and over"
"24430",2006-07-01,"2006","75 - 84",2145,"Census","65 and over"
"24430",2006-07-01,"2006","85+",625,"Census","65 and over"
"24430",2006-07-01,"2006","Total 65+",5755,"Census","65 and over"
"24430",2006-07-01,"2006","Total",26105,"Census","65 and over"
"24430",2011-07-01,"2011","65 - 74",3520,"Census","65 and over"
"24430",2011-07-01,"2011","75 - 84",2455,"Census","65 and over"
"24430",2011-07-01,"2011","85+",940,"Census","65 and over"
"24430",2011-07-01,"2011","Total 65+",6920,"Census","65 and over"
"24430",2011-07-01,"2011","Total",27965,"Census","65 and over"
"24430",2016-07-01,"2016","65 - 74",4235,"Census","65 and over"
"24430",2016-07-01,"2016","75 - 84",2070,"Census","65 and over"
"24430",2016-07-01,"2016","85+",585,"Census","65 and over"
"24430",2016-07-01,"2016","Total 65+",6895,"Census","65 and over"
"24430",2016-07-01,"2016","Total",27060,"Census","65 and over"
"24430",2021-07-01,"2021","65 - 74",4520,"Census","65 and over"
"24430",2021-07-01,"2021","75 - 84",2280,"Census","65 and over"
"24430",2021-07-01,"2021","85+",695,"Census","65 and over"
"24430",2021-07-01,"2021","Total 65+",7490,"Census","65 and over"
"24430",2021-07-01,"2021","Total",26430,"Census","65 and over"
