"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59945",2006-07-01,"2006","65 - 74",1730,"Census","65 and over"
"59945",2006-07-01,"2006","75 - 84",1205,"Census","65 and over"
"59945",2006-07-01,"2006","85+",405,"Census","65 and over"
"59945",2006-07-01,"2006","Total 65+",3345,"Census","65 and over"
"59945",2006-07-01,"2006","Total",16540,"Census","65 and over"
"59945",2011-07-01,"2011","65 - 74",2070,"Census","65 and over"
"59945",2011-07-01,"2011","75 - 84",1255,"Census","65 and over"
"59945",2011-07-01,"2011","85+",485,"Census","65 and over"
"59945",2011-07-01,"2011","Total 65+",3810,"Census","65 and over"
"59945",2011-07-01,"2011","Total",16690,"Census","65 and over"
"59945",2016-07-01,"2016","65 - 74",2550,"Census","65 and over"
"59945",2016-07-01,"2016","75 - 84",1305,"Census","65 and over"
"59945",2016-07-01,"2016","85+",440,"Census","65 and over"
"59945",2016-07-01,"2016","Total 65+",4295,"Census","65 and over"
"59945",2016-07-01,"2016","Total",16360,"Census","65 and over"
"59945",2021-07-01,"2021","65 - 74",3180,"Census","65 and over"
"59945",2021-07-01,"2021","75 - 84",1680,"Census","65 and over"
"59945",2021-07-01,"2021","85+",460,"Census","65 and over"
"59945",2021-07-01,"2021","Total 65+",5320,"Census","65 and over"
"59945",2021-07-01,"2021","Total",17465,"Census","65 and over"
