"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35529",2006-07-01,"2006","65 - 74",5985,"Census","65 and over"
"35529",2006-07-01,"2006","75 - 84",5315,"Census","65 and over"
"35529",2006-07-01,"2006","85+",1495,"Census","65 and over"
"35529",2006-07-01,"2006","Total 65+",12795,"Census","65 and over"
"35529",2006-07-01,"2006","Total",46675,"Census","65 and over"
"35529",2011-07-01,"2011","65 - 74",6770,"Census","65 and over"
"35529",2011-07-01,"2011","75 - 84",5365,"Census","65 and over"
"35529",2011-07-01,"2011","85+",1910,"Census","65 and over"
"35529",2011-07-01,"2011","Total 65+",14040,"Census","65 and over"
"35529",2011-07-01,"2011","Total",48850,"Census","65 and over"
"35529",2016-07-01,"2016","65 - 74",8900,"Census","65 and over"
"35529",2016-07-01,"2016","75 - 84",5100,"Census","65 and over"
"35529",2016-07-01,"2016","85+",2090,"Census","65 and over"
"35529",2016-07-01,"2016","Total 65+",16095,"Census","65 and over"
"35529",2016-07-01,"2016","Total",50535,"Census","65 and over"
"35529",2021-07-01,"2021","65 - 74",10530,"Census","65 and over"
"35529",2021-07-01,"2021","75 - 84",5980,"Census","65 and over"
"35529",2021-07-01,"2021","85+",2365,"Census","65 and over"
"35529",2021-07-01,"2021","Total 65+",18880,"Census","65 and over"
"35529",2021-07-01,"2021","Total",53370,"Census","65 and over"
