"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35539",2006-07-01,"2006","65 - 74",34235,"Census","65 and over"
"35539",2006-07-01,"2006","75 - 84",26485,"Census","65 and over"
"35539",2006-07-01,"2006","85+",8460,"Census","65 and over"
"35539",2006-07-01,"2006","Total 65+",69175,"Census","65 and over"
"35539",2006-07-01,"2006","Total",390320,"Census","65 and over"
"35539",2011-07-01,"2011","65 - 74",38400,"Census","65 and over"
"35539",2011-07-01,"2011","75 - 84",25970,"Census","65 and over"
"35539",2011-07-01,"2011","85+",10760,"Census","65 and over"
"35539",2011-07-01,"2011","Total 65+",75130,"Census","65 and over"
"35539",2011-07-01,"2011","Total",392185,"Census","65 and over"
"35539",2016-07-01,"2016","65 - 74",47560,"Census","65 and over"
"35539",2016-07-01,"2016","75 - 84",25015,"Census","65 and over"
"35539",2016-07-01,"2016","85+",9315,"Census","65 and over"
"35539",2016-07-01,"2016","Total 65+",81890,"Census","65 and over"
"35539",2016-07-01,"2016","Total",396865,"Census","65 and over"
"35539",2021-07-01,"2021","65 - 74",56540,"Census","65 and over"
"35539",2021-07-01,"2021","75 - 84",29800,"Census","65 and over"
"35539",2021-07-01,"2021","85+",10430,"Census","65 and over"
"35539",2021-07-01,"2021","Total 65+",96775,"Census","65 and over"
"35539",2021-07-01,"2021","Total",425480,"Census","65 and over"
