"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35567",2006-07-01,"2006","65 - 74",1870,"Census","65 and over"
"35567",2006-07-01,"2006","75 - 84",1200,"Census","65 and over"
"35567",2006-07-01,"2006","85+",480,"Census","65 and over"
"35567",2006-07-01,"2006","Total 65+",3555,"Census","65 and over"
"35567",2006-07-01,"2006","Total",17290,"Census","65 and over"
"35567",2011-07-01,"2011","65 - 74",2215,"Census","65 and over"
"35567",2011-07-01,"2011","75 - 84",1570,"Census","65 and over"
"35567",2011-07-01,"2011","85+",600,"Census","65 and over"
"35567",2011-07-01,"2011","Total 65+",4390,"Census","65 and over"
"35567",2011-07-01,"2011","Total",19240,"Census","65 and over"
"35567",2016-07-01,"2016","65 - 74",3130,"Census","65 and over"
"35567",2016-07-01,"2016","75 - 84",1560,"Census","65 and over"
"35567",2016-07-01,"2016","85+",530,"Census","65 and over"
"35567",2016-07-01,"2016","Total 65+",5225,"Census","65 and over"
"35567",2016-07-01,"2016","Total",21145,"Census","65 and over"
"35567",2021-07-01,"2021","65 - 74",3990,"Census","65 and over"
"35567",2021-07-01,"2021","75 - 84",2180,"Census","65 and over"
"35567",2021-07-01,"2021","85+",835,"Census","65 and over"
"35567",2021-07-01,"2021","Total 65+",7005,"Census","65 and over"
"35567",2021-07-01,"2021","Total",24275,"Census","65 and over"
