"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35569",2006-07-01,"2006","65 - 74",2355,"Census","65 and over"
"35569",2006-07-01,"2006","75 - 84",1760,"Census","65 and over"
"35569",2006-07-01,"2006","85+",535,"Census","65 and over"
"35569",2006-07-01,"2006","Total 65+",4650,"Census","65 and over"
"35569",2006-07-01,"2006","Total",16310,"Census","65 and over"
"35569",2011-07-01,"2011","65 - 74",2555,"Census","65 and over"
"35569",2011-07-01,"2011","75 - 84",2015,"Census","65 and over"
"35569",2011-07-01,"2011","85+",635,"Census","65 and over"
"35569",2011-07-01,"2011","Total 65+",5205,"Census","65 and over"
"35569",2011-07-01,"2011","Total",17105,"Census","65 and over"
"35569",2016-07-01,"2016","65 - 74",2305,"Census","65 and over"
"35569",2016-07-01,"2016","75 - 84",1475,"Census","65 and over"
"35569",2016-07-01,"2016","85+",650,"Census","65 and over"
"35569",2016-07-01,"2016","Total 65+",4425,"Census","65 and over"
"35569",2016-07-01,"2016","Total",13480,"Census","65 and over"
"35569",2021-07-01,"2021","65 - 74",2715,"Census","65 and over"
"35569",2021-07-01,"2021","75 - 84",1685,"Census","65 and over"
"35569",2021-07-01,"2021","85+",795,"Census","65 and over"
"35569",2021-07-01,"2021","Total 65+",5195,"Census","65 and over"
"35569",2021-07-01,"2021","Total",14420,"Census","65 and over"
