"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"46607",2006-07-01,"2006","65 - 74",1450,"Census","65 and over"
"46607",2006-07-01,"2006","75 - 84",1145,"Census","65 and over"
"46607",2006-07-01,"2006","85+",465,"Census","65 and over"
"46607",2006-07-01,"2006","Total 65+",3060,"Census","65 and over"
"46607",2006-07-01,"2006","Total",20495,"Census","65 and over"
"46607",2011-07-01,"2011","65 - 74",1050,"Census","65 and over"
"46607",2011-07-01,"2011","75 - 84",795,"Census","65 and over"
"46607",2011-07-01,"2011","85+",420,"Census","65 and over"
"46607",2011-07-01,"2011","Total 65+",2270,"Census","65 and over"
"46607",2011-07-01,"2011","Total",12995,"Census","65 and over"
"46607",2016-07-01,"2016","65 - 74",1225,"Census","65 and over"
"46607",2016-07-01,"2016","75 - 84",705,"Census","65 and over"
"46607",2016-07-01,"2016","85+",305,"Census","65 and over"
"46607",2016-07-01,"2016","Total 65+",2240,"Census","65 and over"
"46607",2016-07-01,"2016","Total",12765,"Census","65 and over"
"46607",2021-07-01,"2021","65 - 74",1340,"Census","65 and over"
"46607",2021-07-01,"2021","75 - 84",730,"Census","65 and over"
"46607",2021-07-01,"2021","85+",340,"Census","65 and over"
"46607",2021-07-01,"2021","Total 65+",2415,"Census","65 and over"
"46607",2021-07-01,"2021","Total",12830,"Census","65 and over"
