"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35502",2006-07-01,"2006","65 - 74",1235,"Census","65 and over"
"35502",2006-07-01,"2006","75 - 84",900,"Census","65 and over"
"35502",2006-07-01,"2006","85+",365,"Census","65 and over"
"35502",2006-07-01,"2006","Total 65+",2505,"Census","65 and over"
"35502",2006-07-01,"2006","Total",12270,"Census","65 and over"
"35502",2011-07-01,"2011","65 - 74",1420,"Census","65 and over"
"35502",2011-07-01,"2011","75 - 84",945,"Census","65 and over"
"35502",2011-07-01,"2011","85+",380,"Census","65 and over"
"35502",2011-07-01,"2011","Total 65+",2745,"Census","65 and over"
"35502",2011-07-01,"2011","Total",12125,"Census","65 and over"
"35502",2016-07-01,"2016","65 - 74",1685,"Census","65 and over"
"35502",2016-07-01,"2016","75 - 84",850,"Census","65 and over"
"35502",2016-07-01,"2016","85+",265,"Census","65 and over"
"35502",2016-07-01,"2016","Total 65+",2800,"Census","65 and over"
"35502",2016-07-01,"2016","Total",11530,"Census","65 and over"
"35502",2021-07-01,"2021","65 - 74",2020,"Census","65 and over"
"35502",2021-07-01,"2021","75 - 84",1105,"Census","65 and over"
"35502",2021-07-01,"2021","85+",300,"Census","65 and over"
"35502",2021-07-01,"2021","Total 65+",3425,"Census","65 and over"
"35502",2021-07-01,"2021","Total",11640,"Census","65 and over"
